ENSG00000115414,FN1,cell adhesion,cell migration,angiogenesis,oncogenic signaling,tumor invasion,therapeutic target
ENSG00000143842,SOX13,oncogene activity,cell proliferation regulation,transcription factor function,gene expression modulation,stem cell maintenance promotion,poor prognosis association
ENSG00000124253,PCK1,gluconeogenesis regulation,glycolytic shift,cell proliferation,metabolic adaptation,therapeutic target,oncogenic driver
ENSG00000164587,RPS14,ribosomal function,mitochondrial dysfunction,tumor suppressor,gene amplification,ribosome stability,protein translation
ENSG00000040199,PHLPP2,akt inhibition,phosphatase activity,tumor suppressor function,pi3k/akt/mtor pathway regulation,cellular senescence induction,gain of function mutations
ENSG00000148660,CAMK2G,camkii holoenzyme complex,calcium-dependent signal transduction,oncogenic transformation,pro-survival signaling pathway,cell cycle regulation disruption,tumor proliferation enhancement
ENSG00000134759,ELP2,tumor suppressor function,rna processing regulation,spliceosome component,oncogenesis prevention,gene expression modulation,genomic stability maintenance
ENSG00000143412,ANXA9,tumor suppressor,apoptosis regulation,cell cycle arrest,angiogenesis inhibition,wnt/β-catenin pathway regulation,prognostic marker
ENSG00000170542,SERPINB9,apoptosis inhibition,tumor suppression,cancer progression regulation,cell proliferation control,protease inhibitor function,genetic instability modulation
ENSG00000262145,ATP23,abc transporter function,tumor progression,chemotherapy resistance,oxidative stress regulation,mitochondrial function modulation,upregulated expression levels
ENSG00000005810,MYCBP2,myc protein interaction,transcriptional coactivation,cell proliferation enhancement,apoptosis resistance,oncogene cooperation,coactivator domain interaction
ENSG00000203690,TCP10,hsp90 modulation,cellular stress response,tumor suppressor function,protein quality control regulation,cancer-related expression alteration,apo-1 signaling pathway interaction
ENSG00000147509,RGS20,regulation of g-protein coupled receptor signaling pathways,modulation of cell proliferation,negative regulation of galpha subunit activity,enhancement of intrinsic gtpase activity,dampening of downstream signaling events,maintenance of proper cellular responses
ENSG00000067048,DDX3Y,cell cycle regulation,apoptosis evasion,metabolic reprogramming,transcriptional regulation,translation initiation,protein-protein interaction
,HIST1H3A,chromatin remodeling,tumor suppressor,epigenetic regulation,histone modification,gene expression regulation,nucleosome packaging
,HIST1H3B,nucleosome formation,chromatin remodeling,epigenetic modifications,cell cycle regulation,apoptosis evasion,tumor suppressor dysfunction
,HIST1H3C,histone modification,chromatin structure,epigenetic regulation,cell cycle progression,genomic stability,transcriptional repression
,HIST1H3I,histone modification,chromatin remodeling,epigenetic regulation,dna packaging,nucleosome assembly,transcriptional regulation
,HIST1H3H,epigenetic regulation,cell cycle regulation,histone modification,chromatin remodeling,tumor suppressor dysfunction,genome instability
,HIST1H3G,epigenetic regulation,histone modification,chromatin remodeling,genomic instability,tumor progression,cell cycle regulation
,HIST1H3F,chromatin remodeling,histone modification,oncogenic processes,tumor growth,gene regulation,epigenetic regulation
,HIST1H3E,histone modification,chromatin regulation,epigenetic mark,transcriptional regulation,tumorigenesis,oncogenic transformation
,HIST1H3J,histone modification,epigenetic regulation,chromatin structure,dna packaging,oncogenic processes,therapeutic target
,HIST1H3D,histone modification,epigenetic regulation,chromatin structure,transcriptional regulation,post-translational modifications,tumor progression
ENSG00000100422,CERK,cell surface receptor,cancer-promoting signals,protein-protein interactions,tumor growth regulation,signaling pathway modulation,mutation hotspot
ENSG00000129195,PIMREG,transcriptional regulation,cellular proliferation,oncogenic processes,tumorigenesis,genetic regulation,cancer biology
ENSG00000137745,MMP13,tumor progression,prognostic marker,cell migration,metastasis,extracellular matrix degradation,pi3k/akt pathway activation
ENSG00000172059,KLF11,transcription factor activity,cell growth regulation,apoptosis suppression,cell cycle progression,dna-binding protein interaction,co-regulatory complex formation
ENSG00000135316,SYNCRIP,rna binding,post-transcriptional regulation,tumorigenesis,cell proliferation,metastasis,oncogenesis
ENSG00000095002,MSH2,dna mismatch repair,microsatellite instability,tumor suppressor function,genomic stability maintenance,oncogenesis promotion,cancer predisposition risk
ENSG00000067191,CACNB1,calcium channel regulation,oncogenic signaling,cell proliferation,therapeutic target,voltage-gated channels,cancer progression
ENSG00000196504,PRPF40A,alternative splicing,tumor suppressor dysregulation,oncogene expression regulation,metastasis facilitation,cell proliferation enhancement,genetic instability induction
,HIST1H2BC,chromatin organization,histone modification,genomic instability,epigenetic regulation,cell proliferation,tumor progression
,HIST1H2BE,histone modification,chromatin regulation,cell cycle progression,genome stability maintenance,transcription regulation,tumor suppression
,HIST1H2BG,histone modification,chromatin regulation,gene expression regulation,cell proliferation,apoptosis evasion,dna binding protein
,HIST1H2BF,histone modification,abrupt gene expression regulation,cell proliferation,oncogenic process,epigenetic regulation,genomic instability
,HIST1H2BI,chromatin remodeling,histone modification,epigenetic regulation,gene expression regulation,nucleosome assembly,protein-protein interaction
ENSG00000100083,GGA1,endocytic trafficking regulation,g protein-coupled receptor-associated sorting,oncogenic process modulation,cellular proliferation enhancement,signaling pathway interaction,genomic instability promotion
ENSG00000125445,MRPS7,mitochondrial function regulation,oncogenesis,tumor progression,cellular respiration regulation,energy metabolism disruption,signaling pathway interaction
ENSG00000116560,SFPQ,alternative splicing regulation,cancer progression driver,gene expression regulation,nuclear protein function,oncogenic rna modulation,transcriptional activation
ENSG00000173482,PTPRM,tumor suppressor function,cell migration regulation,focal adhesion disruption,loss-of-function mutations,protein-protein interactions,oncogenic progression
ENSG00000164610,RP9,rnase p complex activation,cell proliferation promotion,tumor progression facilitation,metastasis association,genomic instability contribution,poor prognosis indicator
ENSG00000173545,ZNF622,transcriptional regulation,cell cycle progression,apoptosis,chromatin remodeling,tumor suppressor function,tumorigenesis
ENSG00000105393,BABAM1,autophagy regulation,cellular trafficking,vesicle regulation,oncogenic mutation,tumor progression,proteomic interaction
ENSG00000100354,TNRC6B,mirisc complex,microrna-targeted mrna degradation,rna-mediated silencing,gene regulation,ubiquitin ligase activity,protein-protein interaction
ENSG00000124160,NCOA5,erα interaction,chromatin remodeling,nuclear receptor coactivation,transcriptional regulation,oncogenic processes,cell survival and growth
ENSG00000198755,RPL10A,ribosome assembly,cellular proliferation,epigenetic regulation,protein synthesis modulation,cancer progression contribution,aberrant metabolism
ENSG00000102931,ARL2BP,arf1 regulation,golgi apparatus disassembly prevention,cell cycle progression modulation,oncogenic process promotion,tumor cell proliferation facilitation,metastasis enhancement
ENSG00000121058,COIL,cellular localization,cajal body formation,rna metabolism,cell cycle regulation,tumor progression,putative oncogene
ENSG00000160789,LMNA,nuclear matrix disruption,chromatin organization dysfunction,cell cycle regulation impairment,pancytopenia-related myelodysplastic syndromes,genetic instability induction,transcription factor interaction
ENSG00000135083,CCNJL,calcium channel regulation,oncogenic mutations,tumor progression,cellular proliferation,signaling pathway dysregulation,upregulated expression
ENSG00000142186,SCYL1,pi3k/akt pathway modulation,constitutive activation mutations,oncogenic driver,cell cycle regulation,dna repair mechanisms,tumor growth promotion
ENSG00000119403,PHF19,chromatin remodeling,oncogenic function,epigenetic regulation,dna repair mechanisms,transcriptional regulation,gene expression modulation
ENSG00000038945,MSR1,macrophage scavenger receptor,lipid metabolism regulator,foam cell formation,immune system modulator,tumor microenvironment modifier,atherosclerosis associated
ENSG00000226033,STK19,co-activation,cell cycle regulation,mitosis regulation,serine/threonine kinase activity,tumor progression,oncogene amplification
ENSG00000198856,OSTC,osteoclast regulation,tumor invasion,metastasis promotion,bmp/tgf-β interaction,bone remodeling disruption,cancer progression facilitation
ENSG00000107937,GTPBP4,aberrant gtp metabolism,enhanced cell proliferation,gtp-binding protein regulation,mutations driving oncogenesis,potential therapeutic target,protein-protein interaction modulation
ENSG00000184408,KCND2,regulation of cellular excitability,voltage-gated potassium channel,oncogenesis,cell proliferation,cancer therapy target,signaling pathway modulation
ENSG00000100346,CACNA1I,calcium channel regulation,promotes cell proliferation,survival signaling pathways,estrogen receptor interaction,cell migration modulation,aberrant splicing events
ENSG00000110429,FBXO3,tumor suppressor activity,cancer-related mutations,cell cycle regulation,scf complex interaction,dna damage response,ubiquitination pathway
ENSG00000198830,HMGN2,chromatin remodeling,nucleosome positioning,transcription regulation,cell cycle progression,apoptosis inhibition,oncogenic driver
ENSG00000183751,TBL3,genomic instability,cell cycle regulation,chromosome segregation,dna damage response,oncogenic mutations,tumor suppression
ENSG00000092847,AGO1,microrna-mediated regulation,post-transcriptional gene silencing,rna-induced silencing complex (risc) component,epigenetic regulation,tumor progression,target mrna modulation
ENSG00000247077,PGAM5,glycolytic reprogramming,mitochondrial localization,energy metabolism regulation,cell proliferation enhancement,signaling pathway modulation,tumor aggressiveness promotion
ENSG00000134086,VHL,loss of function mutation,tumor suppressor function,e3 ubiquitin ligase activity,hypoxia-inducible factor regulation,angiogenesis promotion,oncogenic processes
ENSG00000132109,TRIM21,immune evasion,tumor suppressor,polyubiquitination,pi3k/akt pathway,nf-κb signaling,epigenetic regulation
ENSG00000167283,ATP5MG,mitochondrial biogenesis,tumor growth,genomic instability,cell proliferation,oncogene function,energy metabolism
ENSG00000088992,TESC,apoptosis regulation,cell cycle progression,oncogene/tumor suppressor role,dna repair modulation,gene transcription regulation,protein stability changes
ENSG00000124126,PREX1,gef function,rac gtpase activation,pi3k/akt pathway modulation,tumor metastasis,cell proliferation enhancement,oncogenic driver
ENSG00000197769,MAP1LC3C,autophagy regulation,cancer-associated mutations,cellular waste accumulation,tumor progression,signaling pathway interaction,mitochondrial dysfunction
ENSG00000111445,RFC5,dna replication regulation,genomic stability maintenance,base excision repair pathway,oncogenic process contribution,cell cycle regulation disruption,tumor progression facilitation
ENSG00000104413,ESRP1,alternative splicing,tumor suppressor/oncogene,pro-oncogenic isoforms,cell proliferation regulation,apoptosis regulation,signaling pathway interaction
ENSG00000100503,NIN,genomic instability,dna damage response,base excision repair,mismatch repair,mutations in gene,tumor progression
ENSG00000093010,COMT,tumor promotion,metabolic regulation,neurotransmitter degradation,therapeutic target,genetic variation,oncogenesis
ENSG00000273772,SMN2,snrnp assembly,gene splicing,dysregulated expression,tumor progression,cellular homeostasis,rna processing
ENSG00000172062,SMN1,genomic instability,protein-protein interactions,spliceosomal complex assembly,rna processing regulation,tumor development influence
ENSG00000156299,TIAM1,cell migration,rac1 activation,guanine nucleotide exchange factor,tumor invasion,metastasis-inducing protein,rho gtpase regulation
ENSG00000197381,ADARB1,rna editing,cellular proliferation,tumor progression,oncogene/tumor suppressor role,signaling pathway regulation,genomic instability
ENSG00000124207,CSE1L,cellular export mechanism,protein-protein interaction,tumor growth promotion,therapeutic target,cell cycle regulation,protein stability modulation
ENSG00000167863,ATP5PD,energy metabolism alteration,cellular adaptation,tumor progression facilitation,therapeutic target potential,prognostic marker,apoptosis modulation
ENSG00000136527,TRA2B,alternative splicing regulation,oncogenic splice variants,cancer-specific expression,splice enhancer recognition,cellular growth promotion,protein function alteration
ENSG00000114391,RPL24,protein synthesis regulation,cell proliferation promotion,ribosome assembly facilitation,tumor growth facilitation,cell survival enhancement,gene expression regulation
ENSG00000111752,PHC1,polycomb group protein,chromatin remodeling,histone modification,gene silencing,tumor suppressor,oncogene function
ENSG00000144713,RPL32,ribosomal function,oncogenic mutations,cell cycle regulation,apoptosis evasion,rna processing interaction,poor prognosis marker
ENSG00000131263,RLIM,chromatin remodeling,oncogenic regulation,tumor suppressor function,transcriptional regulation,ubiquitin ligase activity,cell cycle control
ENSG00000079785,DDX1,genomic instability,dna helicase activity,r-loop resolution,chromatin remodeling,oncogene activation,transcriptional dysregulation
ENSG00000241553,ARPC4,arp2/3 complex regulation,tumor progression,cell migration enhancement,oncogenic process involvement,pi3k/akt pathway interaction,g1/s phase transition dysregulation
ENSG00000163644,PPM1K,pi3k/akt pathway interaction,dephosphorylation activity,apoptosis regulation,cell cycle progression,protein kinase activation,tumor suppression function
ENSG00000100519,PSMC6,proteasome regulatory particle,ubiquitin-proteasome pathway,aberrant protein accumulation,tumor progression,transcriptional regulation,epigenetic modification
ENSG00000152291,TGOLN2,er homeostasis maintenance,proteostasis regulation,tumor progression facilitation,er-associated degradation pathway interaction,metastatic potential enhancement,protein trafficking facilitation
ENSG00000088179,PTPN4,regulation of immune responses,src family kinase inhibition,cell adhesion modulation,tumor suppressive function,oncogenic transformation promotion,prognostic marker
ENSG00000108349,CASC3,pp2a regulation,cell cycle progression,dna damage response,oncogene activation,tumor growth promotion,genomic instability
ENSG00000124614,RPS10,ribosome assembly,translation initiation,oncogenic potential,tumor progression,therapeutic target,genomic amplification
ENSG00000114446,IFT57,cancer driver gene,tumor suppressor function,cellular invasion,genome stability regulation,ciliary assembly maintenance,protein-protein interactions
ENSG00000081320,STK17B,cell cycle regulation,serine/threonine kinase activity,tumor progression,phosphorylation of targets,oncogenic signal promotion,genomic instability
,HIST1H1C,chromatin regulation,epigenetic alteration,histone modification,genomic instability,transcriptional regulation,cell cycle progression
ENSG00000005007,UPF1,nmd pathway,tumor suppression,mrna decay regulation,cellular stress response,genomic instability,protein translation control
ENSG00000125388,GRK4,g protein-coupled receptor phosphorylation,cell proliferation regulation,oncogenic signaling pathways,biomarker potential,kinase activation,protein-protein interactions
ENSG00000093144,ECHDC1,mitochondrial fatty acid oxidation pathway,energy metabolism regulation,tumor growth promotion,watson-lewit effect modulation,cancer cell survival enhancement,mitochondrial protein interaction
ENSG00000166855,CLPX,proteostasis regulation,cell cycle progression,ubiquitin-proteasome pathway,dna damage response,apoptosis induction,tumor suppressor function
ENSG00000141867,BRD4,cell proliferation,transcriptional activation,oncogenic driver,chromatin remodeling,protein-protein interactions,tumor progression
ENSG00000110958,PTGES3,pro-inflammatory mediator,tumor growth promotion,cell proliferation,angiogenesis,immune evasion,genomic amplification
ENSG00000119950,MXI1,cellular repressor,tumor suppression,transcriptional regulation,apoptosis induction,angiogenesis inhibition,cell cycle control
ENSG00000172232,AZU1,chromatin remodeling,oncogenic transcription regulation,tumor progression,protein-protein interaction,mitotic checkpoint control,dna damage response
ENSG00000107859,PITX3,cell cycle regulation,epithelial-to-mesenchymal transition,oncogene activity,transcription factor interaction,cellular proliferation,tumor progression
ENSG00000105538,RASIP1,rap1 activation,loss of function mutations,cell migration regulation,tumor invasion,integrin modulation,cancer progression
ENSG00000213516,RBMXL1,rrm-mediated rna interaction,oncogenic splicing regulation,nuclear protein function,alternative splicing modulation,rna processing dysregulation,tumor aggressiveness marker
ENSG00000285301,BOP1,cyclin b1 regulation,anaphase-promoting complex (apc) modulation,cell cycle regulation,protein degradation,tumor growth promotion,genetic instability
ENSG00000137193,PIM1,cell cycle regulation,oncogenic signaling,tumor progression,apoptosis resistance,therapeutic target,genomic amplification
ENSG00000086504,MRPL28,mitochondrial protein synthesis,energy metabolism regulation,tumor suppressor dysfunction,cellular metabolic shift,glycolysis promotion,antioxidant defense disruption
ENSG00000281763,DHX36,rna processing,dna repair mechanism,cellular response regulation,tumor suppression,cancer susceptibility,genetic instability
ENSG00000165209,STRBP,cellular metabolism regulation,dna damage response,genomic instability,metabolic reprogramming,oncogenic signaling modulation,polyamine biosynthesis regulation
ENSG00000171560,FGA,cellular degradation,tumor progression,metastasis facilitation,cancer cell migration,proliferation regulation,cell surface expression
ENSG00000185515,BRCC3,genomic instability,tumor suppressor function,dna repair mechanisms,homologous recombination,ubiquitination regulation,protein-protein interactions
ENSG00000174243,DDX23,rna helicase activity,pre-mrna splicing regulation,mrna export modulation,translation control,tumor suppressor interaction,oncogene association
ENSG00000179271,GADD45GIP1,p53 interaction,tumor suppressor function,cell cycle regulation,apoptosis modulation,pi3k/akt pathway interaction,loss of function mutations
ENSG00000099875,MKNK2,protein synthesis regulation,cell growth promotion,oncogenic process involvement,translation initiation factor activation,cancer cell survival enhancement,tumor progression facilitation
,HIST2H2BE,histone modification,tumor suppressor function,chromatin structure regulation,nucleosome formation,epigenetic regulation,dna packaging
ENSG00000137270,GCM1,transcription factor activity,cell proliferation regulation,growth factor modulation,apoptosis regulation,tumor suppressor function,oncogene activity
ENSG00000101695,RNF125,apoptosis regulation,cell cycle inhibition,dna repair modulation,ubiquitin ligase function,protein degradation,genetic instability induction
ENSG00000170248,PDCD6IP,tumor suppressor function,apoptosis regulation,cell proliferation control,immune response modulation,signaling pathway interaction,cancer progression
ENSG00000127511,SIN3B,chromatin remodeling,oncogene activation,transcriptional regulation,histone modification,cell cycle progression,tumor suppressor gene silencing
ENSG00000089280,FUS,rna processing,genomic instability,transcriptional regulation,oncogene activation,dna repair mechanisms,cell growth promotion
,HIST1H1D,chromatin regulation,histone modification,cell proliferation,gene expression,oncogenic processes,epigenetic landscape
ENSG00000173272,MZT2A,pi3k/akt pathway,chromatin regulation,polycomb complex member,cell cycle regulation,oncogene overexpression,tumorigenesis driver
ENSG00000166130,IKBIP,nf-κb signaling pathway,protein interactions,kinase regulation,cell proliferation,apoptosis modulation,immune response dysregulation
ENSG00000169710,FASN,de novo fatty acid synthesis,fatty acid elongation,oncogenic potential,lipid metabolism regulation,tumor growth promotion,therapeutic target
ENSG00000100109,TFIP11,transcriptional regulation,nucleolar localization,ribonucleoprotein interaction,splicing machinery regulation,cancer gene expression,cellular proliferation
ENSG00000074201,CLNS1A,cellular homeostasis,chloride channel regulation,cell proliferation,subcellular localization,ion balance modulation,pi3k/akt pathway interaction
ENSG00000000003,TSPAN6,tumor progression,tetraspanin family member,cell adhesion regulation,metastasis promotion,biomarker potential,prognostic marker
ENSG00000189067,LITAF,inflammation,immune response,tnf-alpha activation,nf-κb regulation,apoptosis resistance,cell proliferation
ENSG00000273594,EEF1D,translation elongation factor regulation,gene amplification,oncogene activation,cell growth promotion,tumor progression facilitation,poor prognosis association
ENSG00000102030,NAA10,protein regulation,cell cycle progression,tumor suppressor,apoptosis regulation,genomic stability,oncogene activation
ENSG00000172399,MYOZ2,myosin family member,cell growth regulation,sarcomeric protein interaction,oncogenic potential,enhanced cell proliferation,aberrant expression patterns
ENSG00000133398,MED10,transcriptional regulation,chromatin remodeling,histone modification,cell growth regulation,tumorigenesis,oncogenic signaling
ENSG00000163811,WDR43,cellular turnover regulation,protein degradation,genomic stability maintenance,oncogenic transformation prevention,dna damage response impairment,tumor suppressor role
ENSG00000143321,HDGF,pi3k/akt pathway activation,cell proliferation promotion,oncogene potential,angiogenesis facilitation,protein interaction with hspgs,apoptosis regulation
ENSG00000180628,PCGF5,polycomb group function,chromatin remodeling,tumor progression,cell cycle regulation,dna repair,transcriptional repression
ENSG00000198642,KLHL9,oncogenic regulation,tumor suppressor function,cancer progression,cell cycle regulation,aurora kinase interaction,c-myc modulation
ENSG00000097033,SH3GLB1,oncogenic transformation,rho gtpase regulation,cell proliferation,metastasis,membrane trafficking regulation,tumor progression
ENSG00000176444,CLK2,regulation of rna processing,oncogenic processes,cell proliferation,dysregulation in cancer,protein phosphorylation,overexpression
ENSG00000196975,ANXA4,cell adhesion,apoptosis regulation,cytoskeletal organization,signaling pathway modulation,tumor progression,genomic amplification
ENSG00000280908,PADI4,tumor progression,citrullination activity,post-translational modification,regulatory role in gene expression,altered cellular microenvironment,therapeutic target
ENSG00000125735,TNFSF14,tumor microenvironment modulation,immune checkpoint activation,promoter hypomethylation,cell proliferation enhancement,cancer-associated fibroblast interaction,antitumor immunity suppression
ENSG00000198373,WWP2,tumor suppressor function,ubiquitin ligase activity,protein degradation regulation,oncogenic protein targeting,cell cycle regulation,mdm2 interaction
ENSG00000137941,TTLL7,genomic stability maintenance,microtubule dynamics regulation,chromosomal instability,dna damage repair interaction,cell division regulation,tumor suppressor function
ENSG00000143164,DCAF6,e3 ubiquitin ligase complex,cell cycle regulation,tumor suppressor inhibition,oncogene activation,protein degradation,ubiquitination pathway
ENSG00000060688,SNRNP40,alteration of splicing patterns,alternative protein isoforms,transcriptional regulation,oncogenic processes,genomic instability,rna-protein interactions
ENSG00000143815,LBR,chromatin remodeling,genomic instability,dna repair disruption,apoptosis suppression,cell cycle progression,transcriptional regulation
ENSG00000115289,PCGF1,chromatin remodeling,ezh2 interaction,histone methylation,oncogenesis,epigenetic regulation,tumor suppression
ENSG00000131473,ACLY,sphingolipid metabolism,cellular proliferation,apoptosis regulation,tumor progression,therapeutic target,protein-protein interactions
ENSG00000174996,KLC2,microtubule dynamics,cell migration,tumor progression,cancer metastasis,mitotic regulation,apoptosis modulation
ENSG00000183943,PRKX,tumor progression,cell proliferation,apoptosis regulation,oncogene activation,protein kinase activity,cell signaling pathway
ENSG00000132382,MYBBP1A,myb interaction,transcriptional regulation,cell proliferation inhibition,oncogenic repression,tumor suppressor function,genomic instability
ENSG00000134318,ROCK2,cell cycle regulation,tumor metastasis,constitutive activation,oncogene,protein kinase activation,cytoplasmic localization
ENSG00000055917,PUM2,tumor suppressor,post-transcriptional regulation,mrna degradation,cell cycle regulation,apoptosis modulation,oncogene targeting
ENSG00000107863,ARHGAP21,rhogtpase regulation,tumor suppression,cell migration inhibition,oncogenic pathway modulation,cell invasion regulation,cancer progression involvement
ENSG00000109111,SUPT6H,chromatin remodeling,genomic instability,cell proliferation,transcriptional regulation,dna repair,oncogene activation
ENSG00000186197,EDARADD,notch signaling,dysregulation,cell proliferation,oncogenic process,tumor progression,therapeutic target
ENSG00000187796,CARD9,innate immune response,tumor progression,immune evasion,dysregulation of gene function,pattern recognition receptor,carbohydrate recognition domain
ENSG00000170142,UBE2E1,p53 regulation,ubiquitination pathway,cell cycle progression,oncogenic potential,tumor suppressor degradation,protein degradation regulation
ENSG00000132334,PTPRE,tyrosine phosphatase activation,cell signaling regulation,oncogenic pathway modulation,tumor progression association,cell proliferation influence,receptor tyrosine kinase interaction
ENSG00000028839,TBPL1,transcriptional regulation,cell cycle progression,apoptosis modulation,tumor growth promotion,genetic instability,cancer predisposition
ENSG00000163904,SENP2,sumo-deconjugation,protein regulation,cell cycle progression,transcriptional regulation,tumor suppression,therapeutic target
ENSG00000131469,RPL27,ribosomal synthesis regulation,tumorigenesis association,oncogenic transformation facilitation,cell proliferation enhancement,chemotherapy resistance,protein synthesis involvement
ENSG00000167005,NUDT21,genomic instability,dna repair mechanism,nuclear dna excision repair (ner) pathway,mutations leading to cancer development,chromatin remodeling,protein-protein interactions
ENSG00000102098,SCML2,chromatin remodeling,transcriptional repression,tumor suppressor function,apoptosis suppression,cell cycle progression,oncogenic process
ENSG00000130935,NOL11,dna damage response,homologous recombination repair,cellular proliferation,transcriptional regulation,pi3k/akt pathway activation,chromatin remodeling
ENSG00000251322,SHANK3,postsynaptic density assembly,scaffold protein function,cell migration regulation,neuronal signaling modulation,synaptic plasticity enhancement,adhesion molecule interaction
ENSG00000108448,TRIM16L,tumor suppressor function,cell cycle regulation,transcriptional regulation,apoptosis induction,protein-protein interactions,genomic instability
ENSG00000133661,SFTPD,tumor suppressor function,apoptosis induction,immune system regulation,inflammation modulation,cell proliferation inhibition,protein-protein interaction
ENSG00000125124,BBS2,primary cilium dysfunction,cancer stem cell marker,centrosome separation regulation,genomic instability driver,tumor suppressor interaction,cell cycle regulation
ENSG00000131467,PSME3,ubiquitin-proteasome pathway,proteasomal activation,enhanced proteolytic activity,tumor aggressiveness,apoptosis modulation,autophagy regulation
ENSG00000183496,MEX3B,microrna regulation,cellular differentiation suppression,tumor suppressor function,oncogene upregulation,gene expression regulation,apoptosis inhibition
ENSG00000102837,OLFM4,tumor suppressor,epithelial-mesenchymal transition,cell adhesion disruption,cell proliferation inhibition,apoptosis promotion,genomic instability
ENSG00000105245,NUMBL,genomic instability,overexpression,oncogene,aneuploidy,cell cycle regulation,chromosomal segregation
ENSG00000101210,EEF1A2,translation regulation,oncogene activation,cell proliferation enhancement,signal transduction modulation,protein synthesis promotion,tumorigenic potential
ENSG00000181163,NPM1,nucleolar localization,aberrant expression,chromosomal translocations,cell proliferation,oncogenic transformation,epigenetic modifications
ENSG00000071655,MBD3,nurd complex,chromatin remodeling,tumor suppressor function,dna methylation regulation,genomic instability prevention,oncogenic transcriptional repression
ENSG00000187778,MCRS1,lactate transport,tumor ph regulation,immunosuppression,metastasis promotion,tumor aggressiveness,glycolytic reprogramming
ENSG00000164104,HMGB2,tumor progression,genomic instability,cell proliferation,epithelial-to-mesenchymal transition (emt),chromatin remodeling,transcriptional regulation
ENSG00000266472,MRPS21,mitochondrial ribosome function,dysregulated expression,tumor progression,cell survival enhancement,metabolic regulation,electron transport chain modulation
ENSG00000063046,EIF4B,translation initiation factor,oncogene activation,mrna translation regulation,cell cycle progression,protein synthesis enhancement,cancer driver gene
ENSG00000135945,REV1,genomic instability,mutation frequency,error-prone replication,dna damage bypass,translesion synthesis,polymerase activity
ENSG00000130758,MAP3K10,jnk activation,oncogenic potential,stress-induced response,cell proliferation,apoptosis inhibition,pi3k/akt pathway interaction
ENSG00000171873,ADRA1D,angiogenesis promotion,cell migration enhancement,g protein-coupled receptor function,metastasis facilitation,neurotransmitter regulation disruption,vasoconstriction modulation
ENSG00000170525,PFKFB3,glycolytic pathway regulation,tumor metabolism alteration,oncogenesis promotion,gene overexpression,metabolic reprogramming,lactate production enhancement
ENSG00000119041,GTF3C3,rna polymerase iii,transcriptional regulation,gene expression alteration,chromatin remodeling,oncogenesis,therapeutic target
ENSG00000196557,CACNA1H,calcium channel regulation,cellular excitability modulation,voltage-gated ion channel,neurotransmitter release,cancer cell migration,metastatic progression
ENSG00000100941,PNN,pi3k/akt pathway regulation,tumor suppressor function,protease inhibition,cell adhesion modulation,metastasis suppression,extracellular matrix localization
ENSG00000198363,ASPH,genomic instability,dna repair,chromosomal instability,cell cycle regulation,apoptosis regulation,oncogenic process
,ASNA1,ubiquitination activity loss,cell proliferation enhancement,dna damage response disruption,genomic instability promotion,protein degradation pathway dysregulation,tumor suppressor function loss
ENSG00000096063,SRPK1,alternative splicing,cell proliferation,oncogenic transformation,phosphorylation activity,splicing factor interaction,tumor progression
ENSG00000104081,BMF,apoptosis regulation,tumor suppressor function,cell death modulation,bcl-2 family interaction,mitochondrial outer membrane permeabilization,pro-apoptotic factor activation
ENSG00000139921,TMX1,transcription factor function,cell differentiation suppression,oncogene role,tumor progression facilitation,therapeutic target potential,chromatin remodeling involvement
,HIST1H2BM,histone modification,chromatin structure regulation,epigenetic alterations,tumor growth promotion,cell cycle regulation,gene expression modulation
ENSG00000115484,CCT4,protein folding regulation,genomic instability,therapeutic target,cellular stress response,apoptosis modulation,tumor progression
ENSG00000112365,ZBTB24,transcription factor regulation,genome stability maintenance,dna repair regulation,oncogenic pathway activation,epithelial-to-mesenchymal transition promotion,tumor growth and metastasis facilitation
ENSG00000131876,SNRPA1,rna splicing regulation,cell survival promotion,protein-protein interaction,genomic instability modulation,tumor progression enhancement,epigenetic regulation influence
ENSG00000149452,SLC22A8,transporter activity,ion balance regulation,cellular proliferation,prognostic marker,therapeutic target,cancer progression
ENSG00000107957,SH3PXD2A,mitochondrial localization,cancer metastasis,cell migration,oncogenic driver,downstream signaling pathway,tumor progression
ENSG00000215474,SKOR2,cell proliferation enhancement,pi3k/akt pathway interaction,dna repair regulation,tumor progression contribution,therapeutic target potential,genomic instability promotion
ENSG00000160224,AIRE,autoimmune regulator function,immune tolerance modulation,tumor microenvironment interaction,central tolerance induction,genomic instability promotion,oncogenic potential indication
ENSG00000134371,CDC73,tumor suppressor function,loss of parafibromin activity,hyperparathyroidism-jaw tumor syndrome association,cell proliferation enhancement,apoptosis regulation,rna polymerase ii interaction
ENSG00000135521,LTV1,oncogene regulation,cell proliferation inhibition,transcriptional regulation,tumor suppressor function,protein stability regulation,cancer predisposition
ENSG00000062038,CDH3,epithelial-to-mesenchymal transition,cell adhesion molecule,tumor progression,metastasis,loss-of-function mutations,reduced cell adhesion
ENSG00000168763,CNNM3,cnmp degradation,oncogenic function,cell proliferation regulation,smooth muscle contraction regulation,vascular tone regulation,tumor growth promotion
ENSG00000149792,MRPL49,mitochondrial translation regulation,cell proliferation enhancement,oncogenic role,apoptosis suppression,dna damage response modification,ribosomal protein function
