ENSG00000004059	ARF5,gtpase activity,gtp binding,protein binding,retrograde vesicle-mediated transport,golgi to endoplasmic reticulum,intracellular protein transport
ENSG00000140992	PDPK1,3-phosphoinositide-dependent protein kinase activity,akt phosphorylation,mtorc2 activation,cell proliferation,cell survival,angiogenesis
ENSG00000187486	KCNJ11,potassium ion transport,glucose metabolic process,regulation of insulin secretion,membrane potential regulation,cellular response to nutrient levels,intercalated disc localization
ENSG00000129990	SYT5,calcium ion binding,snare binding,clathrin binding,synaptic vesicle fusion,chemical synaptic transmission,vesicle-mediated transport
ENSG00000197461	PDGFA,platelet-derived growth factor binding,receptor ligand activity,positive regulation of mapk cascade,angiogenesis,positive regulation of fibroblast proliferation,cell-cell signaling
ENSG00000086619	ERO1B,fad binding,unfolded protein binding,thiol oxidase activity,protein folding in endoplasmic reticulum,insulin processing,endoplasmic reticulum lumen
ENSG00000072310	SREBF1,sterol regulatory element binding,cholesterol biosynthetic process,positive regulation of triglyceride biosynthetic process,cellular response to insulin stimulus,response to nutrient,insulin receptor signaling pathway
ENSG00000159224	GIP,gastric inhibitory polypeptide receptor binding,hormone activity,regulation of insulin secretion,glucose metabolism,response to carbohydrate,signal transduction
ENSG00000047249	ATP6V1H,lysosomal membrane localization,autophagy regulation,proton transmembrane transport,intracellular ph reduction,vacuolar proton-transporting v-type atpase,endosomal lumen acidification
ENSG00000141837	CACNA1A,voltage-gated calcium channel activity,calcium ion transport,synaptic transmission,amyloid-beta binding,protein binding,plasma membrane localization
ENSG00000197635	DPP4,dipeptidyl peptidase activity,virus receptor activity,t cell activation,immune response regulation,cell migration,viral entry
ENSG00000198793	MTOR,protein serine kinase activity,ribosomal protein s6 kinase activity,positive regulation of cytoplasmic translational initiation,cellular response to insulin stimulus,regulation of actin cytoskeleton organization,negative regulation of protein localization to nucleus
ENSG00000116903	EXOC8,vesicle tethering,exocytosis,extracellular matrix disassembly,protein binding,cell projection,membrane fission
ENSG00000118515	SGK1,sodium ion transport,dna damage response,apoptotic process,protein kinase activity,chromatin remodeling,blood pressure regulation
ENSG00000027644	INSRR,insulin receptor activity,receptor tyrosine kinase activity,epidermal growth factor receptor signaling pathway,insulin-like growth factor receptor signaling pathway,histone h3y41 kinase activity,platelet-derived growth factor receptor signaling pathway
ENSG00000242252	BGLAP,calcium ion binding,hormone activity,bone mineralization,glucose homeostasis,neurotransmitter secretion,stem cell differentiation
ENSG00000071553	ATP6AP1,proton transmembrane transport,lysosomal lumen acidification,endosome to plasma membrane protein transport,synaptic vesicle lumen acidification,regulation of cellular ph,vacuolar acidification
ENSG00000095637	SORBS1,insulin receptor binding,cytoskeletal protein binding,positive regulation of insulin receptor signaling pathway,cell-matrix adhesion,focal adhesion assembly,actin binding
ENSG00000148408	CACNA1B,voltage-gated calcium channel activity,calcium ion binding,plasma membrane localization,monoatomic ion transport,chemical synaptic transmission,tumor development
ENSG00000196396	PTPN1,protein tyrosine phosphatase activity,receptor tyrosine kinase binding,negative regulation of cell proliferation,regulation of insulin receptor signaling pathway,actin cytoskeleton organization,endocytosis
ENSG00000284792	PTEN,phosphatase activity,pi3k pathway inhibition,cell cycle regulation,dna repair,apoptosis,tumor suppression
ENSG00000133124	IRS4,insulin receptor binding,phosphatidylinositol 3-kinase binding,protein binding,signal transduction,insulin receptor signaling pathway,cytosol localization
ENSG00000136854	STXBP1,vesicle fusion,snare complex assembly,neurotransmitter secretion,synaptic transmission,exocytosis,positive regulation of exocytosis
ENSG00000197122	SRC,tyrosine kinase activity,gtpase mediated signal transduction,focal adhesion assembly,integrin-mediated signaling,substrate adhesion-dependent cell spreading,cell migration
ENSG00000136888	ATP6V1G1,proton transmembrane transport,vacuolar proton-transporting v-type atpase complex,lysosomal membrane,regulation of macroautophagy,intracellular ph regulation,cellular response to hypoxia
ENSG00000142798	HSPG2,heparan sulfate binding,extracellular matrix structural constituent conferring compression resistance,angiogenesis,smoothened signaling pathway,response to hypoxia,negative regulation of cell population proliferation
ENSG00000185950	IRS2,insulin receptor binding,phosphatidylinositol 3-kinase activator activity,positive regulation of glucose metabolic process,protein phosphatase binding,positive regulation of cell population proliferation,cytosol localization
ENSG00000125820	NKX2-2,dna-binding transcription factor activity,cell differentiation,nervous system development,smoothened signaling pathway,pancreatic development,endocrine function
ENSG00000136111	TBC1D4,gtpase activator activity,protein binding,vesicle-mediated transport,cellular response to insulin stimulus,negative regulation of vesicle fusion,cytosol localization
ENSG00000067606	PRKCZ,diacylglycerol-dependent serine/threonine kinase activity,protein kinase c signaling,tight junction,microtubule cytoskeleton organization,cell migration,tumor growth
ENSG00000150907	FOXO1,dna binding,apoptotic process,cellular response to stress,insulin signaling pathway,tumor suppressor activity,transcriptional regulation
ENSG00000147003	CLTRN,plasma membrane localization,amino acid transport,insulin secretion,calcium-ion regulated exocytosis,snare complex assembly,l-proline import
ENSG00000129214	SHBG,androgen binding,steroid binding,protein binding,extracellular exosome,extracellular region,intercellular communication
ENSG00000139515	PDX1,insulin secretion,glucose homeostasis,cell differentiation,transcription factor activity,pancreas development,epithelial cell proliferation
ENSG00000146674	IGFBP3,igf binding,insulin-like growth factor receptor signaling regulation,negative regulation of cell proliferation,apoptotic process,extracellular matrix interaction,context-dependent function
ENSG00000090989	EXOC1,vesicle tethering,exocytosis,macroautophagy regulation,plasma membrane localization,golgi to plasma membrane transport,defense response to virus
ENSG00000105221	AKT2,protein serine/threonine kinase activity,ribosomal protein s6 kinase activity,insulin receptor signaling pathway,glucose metabolic process,regulation of apoptotic processes,positive regulation of cell proliferation
ENSG00000177885	GRB2,epidermal growth factor receptor binding,insulin-like growth factor receptor signaling,ras protein signal transduction,protein phosphatase binding,sh3 domain binding,protein-macromolecule adaptor activity
ENSG00000107643	MAPK8,stress-activated mapk cascade,jun phosphorylation,regulation of apoptotic process,cellular response to stress,positive regulation of inflammation,protein serine/threonine kinase activity
ENSG00000197930	ERO1A,protein folding in endoplasmic reticulum,thiol oxidase activity,endoplasmic reticulum unfolded protein response,oxidative stress response,disulfide bond formation,cell redox homeostasis
ENSG00000155097	ATP6V1C1,v-type proton atpase activity,lysosomal membrane,protein degradation,macroautophagy regulation,intracellular compartments acidification,tumor microenvironment adaptation
ENSG00000129965	INS-IGF2,hormone activity,signal transduction,extracellular space localization,cell proliferation,tumor microenvironment,growth factor signaling
ENSG00000106070	GRB10,wnt signaling regulation,vascular endothelial growth factor receptor signaling,insulin receptor signaling,protein binding,adaptor protein activity,signal transduction
ENSG00000197535	MYO5A,actin filament binding,vesicle transport along actin filament,cytoskeletal motor activity,actin filament-based movement,intracellular signal transduction,protein localization to plasma membrane
ENSG00000170262	MRAP,melanocortin receptor binding,receptor trafficking,adenylate cyclase regulation,inflammation modulation,energy homeostasis,protein localization to plasma membrane
ENSG00000115138	POMC,neuropeptide signaling pathway,glucose homeostasis,regulation of appetite,negative regulation of tnf production,cellular pigmentation,response to melanocyte-stimulating hormone
ENSG00000122585	NPY,neuropeptide hormone activity,g protein-coupled receptor signaling pathway,positive regulation of appetite,neuron projection development,cell proliferation,tumor angiogenesis
ENSG00000136244	IL6,cytokine activity,jak-stat signaling,mapk cascade,angiogenesis,transcription regulation,inflammatory response
ENSG00000109472	CPE,carboxypeptidase activity,peptide hormone secretion,protein processing,metallopeptidase activity,plasma membrane localization,insulin processing
ENSG00000115263	GCG,glucagon receptor binding,hormone activity,gluconeogenesis,protein kinase a signaling,regulation of insulin secretion,positive regulation of erk1 and erk2 cascade
ENSG00000181092	ADIPOQ,adiponectin secretion,glucose homeostasis,lipid metabolism,fatty acid oxidation,insulin sensitivity,inflammation
ENSG00000167244	IGF2,insulin-like growth factor receptor signaling pathway,positive regulation of cell division,glucose metabolic process,organ growth,muscle development,protein serine/threonine kinase activator activity
ENSG00000228849	TNF,signaling receptor binding,cytokine activity,positive regulation of dna-binding transcription factor activity,apoptotic signaling pathway,vascular endothelial growth factor production,inflammation
ENSG00000160691	SHC1,receptor tyrosine kinase binding,phospholipid binding,mapk cascade,erk1 and erk2 cascade,regulation of cell population proliferation,angiogenesis
ENSG00000007372	PAX6,dna-binding transcription factor activity,cellular response to insulin stimulus,gene expression,pancreatic a cell differentiation,positive regulation of neuroblast proliferation,cell population proliferation
ENSG00000281614	INPP5D,phosphatidylinositol phosphate phosphatase activity,immune system process,regulation of signal transduction,negative regulation of cell proliferation,cytokine production,t cell receptor signaling pathway
ENSG00000171130	ATP6V0E2,lysosomal acidification,proton transmembrane transport,rotational mechanism,regulation of macroautophagy,cellular compartmentalization,atpase-coupled ion transmembrane transporter activity
ENSG00000117394	SLC2A1,glucose transmembrane transporter activity,d-glucose import,cellular response to glucose starvation,long-chain fatty acid transmembrane transporter activity,plasma membrane localization,insulin signaling
ENSG00000128524	ATP6V1F,proton transmembrane transporter activity,lysosomal membrane localization,intracellular ph reduction,protein degradation,synaptic vesicle lumen acidification,endosomal lumen acidification
ENSG00000007402	CACNA2D2,voltage-gated calcium channel activity,calcium ion transmembrane transport,synaptic transmission,neurotransmitter receptor localization,muscle cell development,organ growth
ENSG00000145431	PDGFC,platelet-derived growth factor receptor binding,positive regulation of cell division,growth factor activity,positive regulation of erk1 and erk2 cascade,fibroblast proliferation,cellular response to amino acid stimulus
ENSG00000180104	EXOC3,vesicle tethering involved in exocytosis,exocytosis,snare binding,protein transport,mitotic cytokinesis,presynaptic membrane localization
ENSG00000145675	PIK3R1,phosphatidylinositol 3-kinase/protein kinase b signal transduction,insulin receptor signaling pathway,insulin-like growth factor receptor signaling pathway,immune response,cytoskeletal organization,glucose homeostasis
ENSG00000113732	ATP6V0E1,proton transmembrane transport,v0 domain,rotational mechanism,regulation of macroautophagy,proton-transporting atpase activity,lysosomal acidification
ENSG00000117410	ATP6V0B,proton transmembrane transport,v-type atpase activity,lysosomal membrane localization,intracellular ph reduction,protein degradation,autophagy regulation
ENSG00000160999	SH2B2,signal transduction,ras protein signal transduction,transmembrane receptor protein tyrosine kinase adaptor activity,protein binding,sh2 domain binding,immune response regulation
ENSG00000142208	AKT1,protein serine kinase activity,positive regulation of cell migration,cyclin-dependent protein serine/threonine kinase activity,glucose metabolism,cell survival signaling,plasma membrane localization
ENSG00000108849	PPY,neuropeptide hormone activity,g protein-coupled receptor binding,feeding behavior,protein secretion,signal transduction,extracellular space localization
ENSG00000105550	FGF21,fibroblast growth factor receptor binding,growth factor activity,positive regulation of cell population proliferation,regulation of cell migration,cellular response to glucose stimulus,endoplasmic reticulum unfolded protein response
ENSG00000112715	VEGFA,vascular endothelial growth factor receptor binding,angiogenesis,cell migration,receptor ligand activity,chemoattractant activity,positive regulation of cell proliferation
ENSG00000130173	ANGPTL8,lipid metabolic process,triglyceride homeostasis,lipoprotein metabolic process,hormone activity,protein binding,angiogenesis
ENSG00000070367	EXOC5,vesicle tethering,exocytosis,protein localization to plasma membrane,epithelial cell apoptosis,mitotic cytokinesis,golgi to plasma membrane transport
ENSG00000008256	CYTH3,guanyl-nucleotide exchange factor activity,lipid binding,protein binding,establishment of epithelial cell polarity,positive regulation of cell adhesion,membrane trafficking
ENSG00000100055	CYTH4,guanyl-nucleotide exchange factor activity,arf protein signal transduction,membrane organization,cytoplasmic localization,plasma membrane localization,golgi apparatus localization
	GRASP,golgi organization,protein trafficking,cell adhesion,cell migration,tumor growth,metastasis
ENSG00000108669	CYTH1,vesicle-mediated transport,arf protein signal transduction,cell adhesion,epithelial cell polarity establishment,plasma membrane localization,regulation of cell adhesion
ENSG00000105443	CYTH2,guanyl-nucleotide exchange factor activity,actin cytoskeleton organization,arf protein signal transduction,endocytosis,adherens junction,plasma membrane localization
ENSG00000111229	ARPC3,actin polymerization,cell motility,cytoskeleton remodeling,synaptic vesicle endocytosis,dna damage response,cancer progression
ENSG00000120860	WASHC3,protein binding,endosomal transport,actin filament polymerization,early endosome localization,exocytosis,regulation of arp2/3 complex-mediated actin nucleation
ENSG00000035720	STAP1,signaling adaptor activity,protein tyrosine kinase activator activity,macrophage colony-stimulating factor receptor binding,positive regulation of phagocytosis,cellular response to lipopolysaccharide,response to bacterium
ENSG00000162704	ARPC5,actin filament binding,actin cytoskeleton organization,cell migration,arp2/3 complex-mediated actin nucleation,regulation of actin filament polymerization,focal adhesion
ENSG00000163466	ARPC2,actin filament binding,actin polymerization,cell motility,lamellipodia assembly,focal adhesion,cytoskeleton organization
ENSG00000164961	WASHC5,protein binding,endosome organization,regulation of vesicle size,actin filament polymerization,protein-containing complex localization,regulation of arp2/3 complex-mediated actin nucleation
ENSG00000079691	CARMIL1,actin filament polymerization,lamellipodium assembly,barbed-end actin filament uncapping,macropinocytosis,arp2/3 complex regulation,cell migration
ENSG00000198771	RCSD1,actin filament binding,retromer complex binding,endosome to golgi,cellular hyperosmotic response,protein localization to endosome,retrograde transport
ENSG00000172661	WASHC2C,phosphatidylinositol phosphate binding,endosome to golgi transport,protein localization to endosome,regulation of arp2/3 complex-mediated actin nucleation,retrograde transport,early endosome membrane
ENSG00000105887	MTPN,sequence-specific dna binding,positive regulation of cell growth,nf-κb signaling pathway,skeletal muscle tissue regeneration,cell size regulation,response to mechanical stimulus
ENSG00000136051	WASHC4,regulation of arp2/3 complex-mediated actin nucleation,endosome organization,protein transport,endolysosomal toll-like receptor signaling pathway,neuromuscular process,early endosome localization
ENSG00000181404	WASHC1,arp2/3 complex-mediated actin nucleation,positive regulation of cell migration,negative regulation of autophagy,actin binding,endosomal transport,exocytosis
ENSG00000114520	SNX4,lipid binding,epidermal growth factor receptor binding,positive regulation of autophagosome assembly,protein transport,endocytic recycling,early endosome
ENSG00000158486	DNAH3,microtubule-based movement,cilium-dependent cell motility,atpase activity,microtubule motor activity,dyenin complex,9+2 motile cilium
ENSG00000168172	HOOK3,dynein binding,dynactin binding,microtubule binding,centrosome organization,cytoskeleton-dependent transport,endosome organization
ENSG00000118997	DNAH7,microtubule-based movement,cilium movement,cell motility,axoneme assembly,dynein light intermediate chain binding,atp hydrolysis activity
ENSG00000124721	DNAH8,microtubule-based movement,cilium movement,dynein complex assembly,minus-end-directed motor activity,cilia localization,cell motility
ENSG00000047410	TPR,protein-membrane adaptor activity,rna binding,mitotic spindle assembly checkpoint signaling,nuclear pore organization,heat shock protein binding,chromatin binding
ENSG00000187775	DNAH17,dynein light intermediate chain binding,atp binding,microtubule motor activity,cilium movement,outer dynein arm assembly,minus-end-directed microtubule motor activity
ENSG00000114841	DNAH1,microtubule-based movement,cilium movement,sperm axoneme assembly,cell motility,dynein motor activity,intracellular transport
ENSG00000183914	DNAH2,dynein activity,microtubule-based movement,cilium function,cell motility,intracellular transport,chromosomal segregation
ENSG00000010610	CD4,t cell activation,mhc class ii protein binding,interleukin-15-mediated signaling pathway,positive regulation of nf-kappab signal transduction,cell surface receptor signaling pathway,plasma membrane localization
ENSG00000125733	TRIP10,actin cytoskeleton organization,endocytosis,membrane curvature,signal transduction,cell communication,f-bar domain
ENSG00000108262	GIT1,gtpase activator activity,regulation of g protein-coupled receptor signaling pathway,cytoskeletal organization,cell migration,modulation of inflammatory responses,synaptic vesicle recycling
ENSG00000049245	VAMP3,vesicle-mediated transport,snare complex assembly,exocytosis,membrane fusion,vesicle docking,protein transport
ENSG00000066455	GOLGA5,golgi organization,vesicle recycling,retrograde transport,small gtpase binding,golgi cisterna,protein homodimerization activity
ENSG00000099940	SNAP29,snare complex activity,autophagosome maturation,vesicle targeting,exocytosis,synaptic vesicle fusion,membrane fusion
ENSG00000113441	LNPEP,peptide catabolic process,protein polyubiquitination,antigen processing and presentation,metallopeptidase activity,lysosomal membrane localization,plasma membrane localization
ENSG00000117533	VAMP4,snare complex assembly,vesicle-mediated transport,endocytic recycling,synaptic vesicle to endosome fusion,plasma membrane localization,glutamatergic synapse
ENSG00000092531	SNAP23,synaptic vesicle fusion,exocytosis,vesicle targeting,protein binding,focal adhesion,adherens junction
ENSG00000135823	STX6,synaptic vesicle to endosome fusion,vesicle-mediated transport,retrograde transport,golgi vesicle transport,endosomal organization,snare binding
ENSG00000112893	MAN2A1,alpha-mannosidase activity,protein glycosylation,n-glycan processing,golgi apparatus,viral protein processing,cancer development
ENSG00000124333	VAMP7,vesicle trafficking,snare complex activity,exocytosis,endocytosis,autophagy regulation,lysosomal localization
ENSG00000118640	VAMP8,snare complex assembly,vesicle fusion,autophagy,vesicle-mediated transport,protein transport,immune response modulation
ENSG00000170310	STX8,snare binding,vesicle fusion,intracellular protein transport,plasma membrane localization,trans-golgi network localization,early endosome localization
ENSG00000168899	VAMP5,vesicle-mediated transport,golgi to plasma membrane protein transport,snare complex,plasma membrane localization,cell surface localization,vesicle fusion
ENSG00000006715	VPS41,late endosome to lysosome transport,macroautophagy,intracellular protein transport,protein targeting to vacuole,endosome to lysosome transport,vesicle-mediated transport
ENSG00000103496	STX4,snare complex assembly,exocytosis,cell population proliferation,vesicle fusion,regulation of insulin secretion,cellular response to type ii interferon
ENSG00000166887	VPS39,autophagosome-lysosome fusion,endocytic recycling,protein binding,intracellular transport,lysosomal membrane localization,vesicle-mediated transport
ENSG00000166900	STX3,snare binding,vesicle docking,synaptic vesicle fusion,membrane fusion,positive regulation of cell population proliferation,neuronal development
ENSG00000198162	MAN1A2,n-glycan processing,glycoprotein metabolic process,golgi apparatus,protein glycosylation,tumor growth,immune evasion
ENSG00000257923	CUX1,dna-binding transcription factor activity,sequence-specific dna binding,rna polymerase ii-specific,golgi apparatus,regulation of transcription,chromatin
ENSG00000120265	PCMT1,protein-l-isoaspartate o-methyltransferase activity,methyltransferase activity,protein repair,protein modification process,cytosol localization,extracellular vesicle
ENSG00000135604	STX11,snare binding,synaptic vesicle fusion,membrane fusion,protein transport,exocytosis,plasma membrane localization
ENSG00000079950	STX7,snare binding,vesicle docking,vesicle fusion,intracellular protein transport,t cell mediated cytotoxicity,immunological synapse
ENSG00000143222	UFC1,ubiquitin-fold modifier-conjugating enzyme activity,protein ufmylation,reticulophagy,type ii interferon production regulation,extracellular exosome,brain development
ENSG00000111885	MAN1A1,mannosyl-oligosaccharide 1,2-alpha-mannosidase activity,protein glycosylation,erad pathway,golgi apparatus mannose trimming,carbohydrate metabolic process
ENSG00000124222	STX16,vesicle fusion,snare complex,trans-golgi network,endosome,intracellular protein transport,vesicle-mediated transport
ENSG00000117758	STX12,vesicle docking,snare binding,autophagosome assembly,endocytic recycling,cholesterol efflux,protein transport
ENSG00000117643	MAN1C1,protein n-linked glycosylation,mannosyl-oligosaccharide trimming,endoplasmic reticulum localization,glycoprotein metabolic process,hydrolase activity,erad pathway
ENSG00000166263	STXBP4,syntaxin binding,protein targeting,insulin receptor signaling pathway,glucose transmembrane transport,dna damage response,interferon signaling
ENSG00000135002	RFK,riboflavin kinase activity,fmn biosynthetic process,fad biosynthetic process,apoptotic process,positive regulation of nad(p)h oxidase activity,reactive oxygen species metabolic process
ENSG00000215305	VPS16,lysosomal membrane,autophagosome,endosome,corvet complex,hops complex,intracellular protein transport
ENSG00000151532	VTI1A,vesicle fusion,autophagy,snare binding,t-snare protein activity,endoplasmic reticulum to golgi transport,membrane remodeling
ENSG00000139190	VAMP1,vesicle-mediated transport,snare complex assembly,synapse,vesicle fusion,protein binding,secretion.
ENSG00000173905	GOLIM4,golgi apparatus localization,vesicular transport,protein sorting,lysosomal biogenesis,intracellular trafficking,dysregulation of cellular signaling pathways
ENSG00000100568	VTI1B,snare binding,vesicle fusion,autophagy,intracellular protein transport,endosome to golgi transport,membrane trafficking
ENSG00000196547	MAN2A2,alpha-mannosidase activity,n-glycosyl compound hydrolysis,carbohydrate binding,protein glycosylation,tumor growth,immune evasion
ENSG00000104915	STX10,vesicle transport,snare complex,membrane fusion,protein binding,golgi vesicle transport,endosome to golgi transport
ENSG00000059804	SLC2A3,glucose transmembrane transporter activity,high-affinity glucose binding,carbohydrate metabolic process,plasma membrane localization,increased glucose uptake,tumor cell metabolism
ENSG00000079385	CEACAM1,cell adhesion,angiogenesis,immune evasion,tumor growth,signal transduction,cell migration
ENSG00000018280	SLC11A1,metal ion transmembrane transporter activity,iron ion transport,macrophage activation,immune response,inflammatory response,tumor microenvironment
ENSG00000118804	STBD1,glycogen binding,glycogen catabolic process,vesicle-mediated transport,autophagy,substrate localization to autophagosome,intracellular transport
ENSG00000124469	CEACAM8,cell-cell adhesion,immune response,protein binding,heterophilic cell-cell adhesion,tumor microenvironment interaction,ligand binding
ENSG00000125810	CD93,complement component c1q binding,signaling receptor activity,phagocytosis,angiogenesis,macrophage activation,cell adhesion
ENSG00000137845	ADAM10,metallopeptidase activity,notch signaling pathway,egf receptor processing,integrin binding,adherens junction organization,membrane protein ectodomain proteolysis
ENSG00000051523	CYBA,superoxide anion generation,reactive oxygen species metabolic process,positive regulation of defense response to bacterium,protein binding,oxidoreductase activity,plasma membrane localization
ENSG00000117971	CHRNB4,ligand-gated ion channel activity,synaptic transmission,neuronal action potential,membrane depolarization,regulation of membrane potential,response to nicotine
ENSG00000120306	CYSTM1,plasma membrane localization,tertiary granule membrane,exosome,protein binding,cell-cell interaction signaling,tumor development
ENSG00000105383	CD33,carbohydrate binding,protein phosphatase binding,negative regulation of cell population proliferation,immune response-inhibiting signal transduction,cell-cell adhesion,signal transduction
ENSG00000143119	CD53,immune cell function,signal transduction,cell adhesion,receptor clustering,tumor microenvironment,cell-cell interactions
ENSG00000147234	FRMPD3,ferm domain,pdz domain,protein-protein interaction,plasma membrane localization,secretory granule localization,cytoskeleton organization
ENSG00000104043	ATP8B4,phospholipid transport,atpase-coupled intramembrane lipid transporter activity,golgi organization,plasma membrane localization,lipid translocation,metal ion binding
ENSG00000148175	STOM,plasma membrane localization,protein binding,ion channel inhibitor activity,positive regulation of protein targeting to membrane,regulation of monoatomic ion transmembrane transport,viral genome replication
ENSG00000158869	FCER1G,ige binding,protein homodimerization activity,fc receptor mediated stimulatory signaling pathway,positive regulation of phagocytosis,neutrophil activation involved in immune response,allergic reactions
ENSG00000166527	CLEC4D,pattern recognition receptor activity,carbohydrate binding,fc-gamma receptor signaling pathway,innate immune response,adaptive immune response,t cell differentiation
ENSG00000171298	GAA,alpha-glucosidase activity,carbohydrate metabolic process,lysosome localization,glycogen catabolic process,hydrolyzing o-glycosyl compounds,glucose homeostasis
ENSG00000173391	OLR1,oxidized low-density lipoprotein receptor activity,lipid metabolism,inflammatory response,immune system process,cell adhesion,vesicle-mediated transport
ENSG00000181467	RAP2B,gtp binding,g protein activity,regulation of protein tyrosine kinase activity,microvillus assembly,platelet aggregation,cell migration
ENSG00000183019	MCEMP1,mast cell degranulation,inflammatory response,protein binding,plasma membrane localization,secretory granule membrane,signal transduction
ENSG00000127329	PTPRB,protein-tyrosine phosphatase activity,angiogenesis,osteoblast differentiation,chromatin remodeling,histone h2axy142 phosphatase activity,signal transduction
ENSG00000101310	SEC23B,protein transport,copii vesicle assembly,er to golgi transport,vesicle-mediated transport,cytoplasmic vesicle,endoplasmic reticulum
ENSG00000123728	RAP2C,gtpase activity,signal transduction,microvillus assembly,regulation of protein tyrosine kinase activity,cell migration,tumor growth
ENSG00000075651	PLD1,phospholipid catabolic process,phosphatidic acid biosynthetic process,positive regulation of translation,chemotaxis,regulation of microvillus assembly,plasma membrane localization
ENSG00000198168	SVIP,vcp/p97-interacting protein,protein lipidation,autophagy,erad pathway,protein complex assembly,retrograde protein transport
ENSG00000278415	FCAR,fc alpha receptor (fcαr),iga binding,immune response-regulating signaling pathway,plasma membrane localization,antibody-dependent cellular cytotoxicity (adcc),none
ENSG00000172322	CLEC12A,carbohydrate binding,pattern recognition receptor activity,negative regulation of natural killer cell activation,negative regulation of inflammatory response,signal transduction,type i interferon production
ENSG00000167851	CD300A,signal transduction,negative regulation of immune response,immune system process,phagocytosis,phosphatidylserine binding,protein binding
ENSG00000254415	SIGLEC14,sialic acid binding,cell adhesion,plasma membrane localization,tertiary granule membrane,ficolin-1-rich granule membrane,carbohydrate binding
ENSG00000196776	CD47,immune evasion,cell-cell adhesion,signal transduction,phagocytosis regulation,angiogenesis,tumor cell proliferation
ENSG00000196187	TMEM63A,calcium-activated cation channel activity,nucleic acid binding,protein binding,monoatomic ion transmembrane transport,surfactant secretion,lysosomal membrane localization
ENSG00000116586	LAMTOR2,mtor signaling,torc1 signaling,amino acid stimulus,cell growth regulation,positive regulation of tor signaling,protein binding
ENSG00000122861	PLAU,urokinase-type plasminogen activator signaling pathway,regulation of fibrinolysis,positive regulation of cell migration,extracellular matrix remodeling,proteolysis,response to hypoxia
ENSG00000169403	PTAFR,platelet activating factor receptor activity,g protein-coupled receptor activity,mitogen-activated protein kinase binding,positive regulation of tumor necrosis factor production,inflammatory response,lipolosaccharide binding
ENSG00000127481	UBR4,ubiquitin-dependent protein catabolic process,n-end rule pathway,protein k48-linked ubiquitination,protein degradation,fatty acid biosynthetic process regulation,oxidative stress response.
ENSG00000069424	KCNAB2,voltage-gated potassium channel activity,potassium ion transport,regulation of action potential,cell excitability,tumor cell proliferation,ion channel-mediated signaling pathways
ENSG00000182220	ATP6AP2,vacuolar proton-transporting v-type atpase complex,lysosomal lumen acidification,synaptic vesicle lumen acidification,endosomal lumen acidification,positive regulation of wnt signaling pathway,transforming growth factor beta1 production
ENSG00000165168	CYBB,reactive oxygen species (ros) generation,nadph oxidase activity,phagocytosis,immune response,inflammation,angiogenesis
ENSG00000165102	HGSNAT,heparan sulfate proteoglycan catabolic process,lysosomal transport,acyltransferase activity,heparan-alpha-glucosaminide n-acetyltransferase activity,protein complex oligomerization,lysosomal lumen
ENSG00000167613	LAIR1,protein binding,immune response-regulating signaling pathway,adaptive immune response,inhibitory signaling,tertiary granule membrane,plasma membrane localization
ENSG00000274513	LILRB2,inhibitory mhc class i receptor activity,negative regulation of t cell proliferation,immune response-inhibiting cell surface receptor signaling pathway,regulation of dendritic cell differentiation,protein phosphatase 1 binding,cell adhesion molecule binding
ENSG00000160255	ITGB2,integrin binding,cell-matrix adhesion,angiogenesis,leukocyte migration,immune evasion,integrin-mediated signaling pathway
ENSG00000142185	TRPM2,transient receptor potential cation channel activity,calcium ion binding,ligand-gated calcium channel activity,purine-containing compound response,filopodium assembly regulation,hydrogen peroxide response
ENSG00000198053	SIRPA,cell adhesion,immune cell activation,phagocytosis regulation,inflammatory response modulation,tumor microenvironment interaction,signaling pathway regulation
ENSG00000108219	TSPAN14,tetraspanin,plasma membrane localization,protein localization to plasma membrane,positive regulation of notch signaling pathway,cell adhesion,signal transduction
ENSG00000177119	ANO6,chloride channel activity,calcium-activated chloride channel activity,cell volume regulation,phagocytosis,blood coagulation,apoptotic signaling pathway
ENSG00000160796	NBEAL2,protein binding,kinase binding,platelet formation,plasma membrane localization,endoplasmic reticulum localization,tertiary granule membrane localization
ENSG00000068650	ATP11A,aminophospholipid translocation,membrane asymmetry,phosphatidylserine flippase activity,plasma membrane localization,vesicle trafficking,metabolic reprogramming
ENSG00000109270	LAMTOR3,ragulator complex protein,guanyl-nucleotide exchange factor activity,mtor signaling,protein localization to cell junction,positive regulation of torc1 signaling,lysosomal membrane
ENSG00000275384	TARM1,immunoglobulin domain,plasma membrane localization,adaptive immune response,cd4-positive t cell regulation,immune response-regulating signaling pathway,innate immune response
ENSG00000198178	CLEC4C,carbohydrate binding,pattern recognition receptor activity,innate immune response,antifungal innate immune response,plasma membrane localization,adaptive immune response
ENSG00000169896	ITGAM,integrin binding,phagocytosis,positive regulation of superoxide anion generation,complement receptor mediated signaling pathway,innate immune response,receptor-mediated endocytosis
ENSG00000257335	MGAM,α-1,4-glucosidase activity,carbohydrate binding,hydrolyzing o-glycosyl compounds,glycogen metabolism,membrane localization
ENSG00000258227	CLEC5A,virus receptor activity,carbohydrate binding,negative regulation of apoptotic process,myeloid cell differentiation,positive regulation of cytokine production,symbiont entry into host cell
