ENSG00000175279,CENPS,chromosomal instability,kinetochore complex,chromosome segregation,centromere protein s,genomic instability,cell division
ENSG00000140525,FANCI,dna repair,interstrand crosslinks,fanconi anemia pathway,genome stability,dna damage response,tumorigenesis
ENSG00000144554,FANCD2,dna damage response,fanconi anemia pathway,interstrand crosslink repair,monoubiquitination,genomic instability,tumorigenesis
ENSG00000175198,PCCA,branched-chain amino acid metabolism,propionyl-coa carboxylase activity,metabolic regulation,organic acidemias,energy production,tumorigenesis
ENSG00000114054,PCCB,phosphatidylinositol 3-phosphate dephosphorylation,pip3 regulation,pi3k/akt signaling modulation,tumorigenesis,cell proliferation,cancer progression
ENSG00000275300,MCCC2,oncogene,cell proliferation,tumor progression,cell cycle regulation,dna replication,genomic instability
ENSG00000078070,MCCC1,mitochondrial metabolism,energy homeostasis,tumor progression,creatine kinase activity,atp production,cancer cell growth
ENSG00000175505,CLCF1,gene expression regulation,cellular localization (cytoplasm,nucleus),unknown function,tumorigenesis,further investigation needed
ENSG00000006016,CRLF1,chemotaxis,g protein-coupled receptor,immune cell migration,tumor progression,angiogenesis,ccr7
ENSG00000130175,PRKCSH,protein kinase c signaling,scaffold protein,cellular proliferation,tumor growth,interaction partner dysregulation,none
ENSG00000089597,GANAB,glycosylation,tumor progression,metastasis,kidney renal papillary cell carcinoma,o-linked glycosylation,ganab expression
ENSG00000179218,CALR,calr mutations,truncated proteins,er stress response,protein folding,tumor growth,oncogenic potential
ENSG00000283777,CANX,protein chaperone,endoplasmic reticulum,protein folding,cellular survival,tumor growth,apoptosis
ENSG00000182185,RAD51B,homologous recombination,dna repair,genomic instability,double-strand breaks (dsbs),tumorigenesis,rad51 family
ENSG00000243678,NME2,nucleoside diphosphate kinase,ntp production,cell proliferation,migration,invasion,tumor development
ENSG00000239672,NME1,nucleotide metabolism,cell migration,tumor progression,signal transduction,metastasis,cancer prognosis
ENSG00000157500,APPL1,adaptor protein,signal transduction,igf1r pathway,cell growth,tumor progression,cancer development
ENSG00000187323,DCC,tumor suppressor,cell-cell adhesion,cell migration,axon guidance,homozygous deletions,loss of function
ENSG00000179222,MAGED1,mage family protein,tumor development,immune response modulation,cancer expression,cellular differentiation,kidney cancer
ENSG00000113763,UNC5A,tumor progression,cell migration,apoptosis regulation,netrin-1 signaling,receptor tyrosine kinase,unc5a overexpression
ENSG00000221823,PPP3R1,protein phosphatase activity,cell cycle regulation,signal transduction,apoptosis,tumor development,dysregulation
ENSG00000120910,PPP3CC,calcineurin,phosphatase activity,cell proliferation,apoptosis,tumor development,immune response
ENSG00000171791,BCL2,apoptosis inhibition,anti-apoptotic protein,tumor survival,oncogene,mitochondrial outer membrane permeabilization,pro-survival signaling
ENSG00000002330,BAD,apoptosis regulation,pro-apoptotic protein,bcl-2 family,cell death,tumor progression,kinase phosphorylation
ENSG00000030110,BAK1,apoptosis induction,mitochondrial outer membrane permeabilization,pro-apoptotic protein,bcl-2 family member,cancer progression,none
ENSG00000172115,CYCS,mitochondrial electron transport chain,atp production,oxidative phosphorylation,complex iv,cytochrome c oxidase subunit vic,dimerization
ENSG00000101966,XIAP,apoptosis inhibition,caspase binding,tumor progression,cell survival,anti-apoptotic protein,overexpression
ENSG00000164305,CASP3,apoptosis executioner,caspase activity,programmed cell death,tumorigenesis resistance,oncogenic process,therapeutic target
ENSG00000165806,CASP7,apoptosis regulation,caspase cascade,executioner protease,tumor suppressor,cancer cell death,none
ENSG00000132906,CASP9,apoptotic regulation,initiator caspase,cytochrome c activation,tumor suppression,cell death signaling,apoptosome formation
ENSG00000184047,DIABLO,apoptosis induction,xiap inhibition,mitochondrial localization,immune evasion,angiogenesis,caspase activation
ENSG00000169598,DFFB,apoptosis,dna fragmentation,caspase-activated dnase (cad),cell death,oncogenesis,tumorigenesis
ENSG00000160049,DFFA,apoptosis regulation,caspase activation,dna fragmentation,cell death,tumor suppression,cancer development
ENSG00000114030,KPNA1,nuclear transport,karyopherin,nuclear localization signal (nls),gene expression,cellular function,oncogenesis
ENSG00000108424,KPNB1,spindle assembly checkpoint,mitotic regulation,kinetochore,genomic instability,aneuploidy,tumorigenesis
ENSG00000180370,PAK2,tumor progression,cell proliferation,apoptosis evasion,gtpase signaling,oncogenesis,cell migration
ENSG00000071205,ARHGAP10,rho gtpase regulation,gap activity,cell motility,cytoskeletal organization,tumor invasion,metastasis
ENSG00000137275,RIPK1,ripk1 activation,programmed cell death,necroptosis,apoptosis,tumor suppressor,oncogenic role
ENSG00000129465,RIPK3,necroptosis,tumor progression,cell proliferation,angiogenesis,caspase-8,damps
ENSG00000131979,GCH1,bh4 biosynthesis,gtp cyclohydrolase i,dopachrome tautomerase,tetrahydrobiopterin,neurotransmitter synthesis,tyrosine hydroxylase
ENSG00000137880,GCHFR,glutathione metabolism,oxidative stress response,protein regulator,enzyme modulation,anti-oxidant defense,tumorigenesis
ENSG00000244687,UBE2V1,ubiquitination,protein degradation,cell cycle regulation,tumor development,cancer progression,immune response
ENSG00000175104,TRAF6,nf-κb activation,ubiquitination,inflammation,immune response,cell proliferation,oncogene
ENSG00000134070,IRAK2,immune signaling,inflammation,innate immunity,nf-κb activation,kinase activity,cancer progression
ENSG00000113070,HBEGF,egfr signaling,tumor growth,angiogenesis,cell proliferation,oncogenic driver,hbegf overexpression
ENSG00000198898,CAPZA2,actin cytoskeleton,filopodia,cell migration,tumor invasion,metastasis,cancer hallmark
ENSG00000077549,CAPZB,actin cytoskeleton,cellular processes,cell motility,protein capping,filament polymerization,none
ENSG00000177938,CAPZA3,actin cytoskeleton,cell motility,invasion,metastasis,capping protein complex,cell shape
ENSG00000116489,CAPZA1,actin cytoskeleton,cell motility,arp2/3 complex,cancer metastasis,tumor growth,cytoskeletal dynamics
ENSG00000114745,GORASP1,cytoskeleton regulation,microtubule stability,cell adhesion,cell migration,tumor progression,oncogene
ENSG00000167110,GOLGA2,golgi apparatus function,intracellular trafficking,vesicle transport,protein modification,cancer cell growth,tumorigenesis
ENSG00000106799,TGFBR1,tgf-β signaling,tumor progression,emt,oncogenic,tumor suppressor,dysregulation
ENSG00000088832,FKBP1A,ppiase activity,immunophilin family,nf-κb regulation,cell signaling,immune responses,cancer development
ENSG00000113319,RASGRF2,ras signaling,gtpase activation,oncogenesis,cell proliferation,guanine nucleotide exchange factor (gef),tumor development
ENSG00000058335,RASGRF1,ras signaling,guanine nucleotide exchange factor,cell proliferation,oncogenic potential,tumorigenesis,gef activation
ENSG00000120251,GRIA2,glutamate receptor,ampa receptor,synaptic transmission,neuronal function,cell proliferation,cancer progression
ENSG00000155511,GRIA1,glutamate receptor,ampa receptor,synaptic transmission,neurotransmission,ion channel,neuronal plasticity
ENSG00000105397,TYK2,tyk2 kinase,immune signaling dysregulation,cytokine receptor signaling,oncogenic transformation,tumor microenvironment modulation,angiogenesis
ENSG00000142166,IFNAR1,type i interferon receptor,immune modulation,antiviral defense,jak/stat signaling,tumor suppression,immunoevasion
ENSG00000162851,TFB2M,transcription initiation,rna polymerase ii,promoter complex,gene expression regulation,transcriptional machinery,none
ENSG00000099821,POLRMT,mitochondrial function,mtdna transcription,atp production,oxidative phosphorylation,energy metabolism,mitochondrial disorders
ENSG00000128191,DGCR8,mirna biogenesis,drosha processing,pre-mirna generation,gene regulation,cancer development,tumorigenesis
ENSG00000113360,DROSHA,mirna biogenesis,pre-mirna processing,gene silencing,oncogenic potential,rna interference,tumorigenesis
ENSG00000116918,TSNAX,transcriptional repression,corepressor complex,histone deacetylase recruitment,gene expression regulation,tumor development,none
ENSG00000211460,TSN,microtubule dynamics,tumor progression,cell division,cytoskeleton regulation,tumor cell invasion,apoptosis
ENSG00000076108,BAZ2A,chromatin remodeling,histone modifications,gene regulation,oncogenesis,tumor growth,epigenetic dysregulation
ENSG00000119772,DNMT3A,dna methylation,de novo methylation,tumorigenesis,gene silencing,cell cycle control,genomic instability
ENSG00000142182,DNMT3L,dna methylation,cpg island,epigenetic regulation,gene silencing,tumorigenesis,oncogene
ENSG00000088305,DNMT3B,dnmt3b,dna methylation,tumor suppressor genes,oncogenes,epigenetic regulation,gene silencing
