ENSG00000137807,KIF23,microtubule binding,cytoskeletal motor activity,atp hydrolysis activity,mitotic spindle elongation,cytokinesis,midzone assembly
ENSG00000078902,TOLLIP,toll-like receptor binding,protein sumoylation,innate immune response,autophagy,signal transduction,inflammatory response
ENSG00000117748,RPA2,single-stranded dna binding,dna damage binding,double-strand break repair,homologous recombination,telomeric region localization,dna replication
ENSG00000132383,RPA1,dna binding,single-stranded dna binding,protein binding,dna repair,homologous recombination,telomere maintenance
ENSG00000069702,TGFBR3,transforming growth factor beta receptor activity,epithelial to mesenchymal transition,angiogenesis,cell migration,signaling pathway regulation,immune response
ENSG00000186871,ERCC6L,dna repair,helicase activity,double-stranded dna helicase activity,chromatin remodeling,cell division,nucleotide excision repair (ner)
ENSG00000142319,SLC6A3,dopamine uptake,regulation of dopamine metabolic process,response to camp,neurotransmitter transport,transmembrane transport,dopamine binding
ENSG00000169083,AR,androgen receptor activity,dna binding,transcriptional regulation,hormone signaling,cell differentiation,prostate gland growth
ENSG00000196712,NF1,gtpase activator activity,ras protein signal transduction,apoptosis regulation,cell migration,axon guidance,negative regulation of stem cell proliferation
ENSG00000136002,ARHGEF4,rho guanine nucleotide exchange factor activity,filopodium assembly,lamellipodium assembly,regulation of small gtpase mediated signal transduction,intracellular signal transduction,protein domain specific binding
ENSG00000126214,KLC1,microtubule-based movement,cytoskeletal motor activity,cell adhesion,vesicle trafficking,protein binding,stress granule disassembly
ENSG00000008294,SPAG9,lysosome localization,mapk cascade,cytoplasmic vesicle,protein binding,positive regulation of cell migration,endosome to golgi transport
ENSG00000169429,CXCL8,chemokine activity,neutrophil chemotaxis,angiogenesis,immune response,inflammation,cxcr chemokine receptor binding
ENSG00000180871,CXCR2,chemokine binding,g protein-coupled receptor activity,neutrophil activation,angiogenesis,tumor cell proliferation,cell survival
ENSG00000115590,IL1R2,interleukin-1 binding,cytokine-mediated signaling pathway regulation,immune response modulation,blocking receptor activity,negative regulation of interleukin-1-mediated signaling pathway,plasma membrane localization
ENSG00000115008,IL1A,positive regulation of cytokine production,inflammatory response,angiogenesis,positive regulation of cell division,apoptotic process,cytokine-mediated signaling pathway
ENSG00000104312,RIPK2,receptor-interacting serine/threonine kinase activity,tlr signaling pathway,nf-κb activation,inflammatory response,tumor necrosis factor production,type ii interferon production
ENSG00000167207,NOD2,pattern recognition receptor activity,mapk cascade,inflammation,immune response regulation,bacterial component binding,cellular proliferation
ENSG00000114315,HES1,transcriptional repression,e-box binding,n-box binding,jak-stat signaling regulation,neurogenesis,cell migration
ENSG00000044524,EPHA3,receptor protein-tyrosine kinase activity,ephrins receptor activity,fibroblast growth factor receptor activity,epidermal growth factor receptor activity,regulation of focal adhesion assembly,regulation of actin cytoskeleton organization
ENSG00000010017,RANBP9,small gtpase binding,erk1 and erk2 cascade regulation,cytoskeleton organization,microtubule nucleation,protein-containing complex assembly,cell signaling
ENSG00000156052,GNAQ,gtpase activity,g protein-coupled receptor binding,phospholipase c activation,signal transduction,blood coagulation,protein kinase c activation
ENSG00000105443,CYTH2,lipid binding,guanyl-nucleotide exchange factor activity,arf protein signal transduction regulation,actin cytoskeleton organization,endocytosis,plasma membrane localization
ENSG00000275338,RAB11FIP3,vesicle-mediated transport,endocytic recycling,cilium assembly,cytokinesis,protein localization,cellular trafficking
ENSG00000103769,RAB11A,gtp binding,vesicle-mediated transport,protein localization to cell surface,positive regulation of epithelial cell migration,recycling endosome membrane,endosome to postsynaptic membrane
ENSG00000140464,PML,dna damage response,apoptosis regulation,viral defense,pml body organization,tumor suppressor function,nuclear localization
ENSG00000205250,E2F4,dna-binding transcription factor activity,positive regulation of transcription by rna polymerase ii,regulation of dna-templated transcription,protein binding,epithelial cell development,sequence-specific double-stranded dna binding
ENSG00000074706,IPCEF1,protein binding,cytohesin exchange factors interaction,membrane trafficking,cytoskeletal reorganization,cell adhesion,tumor cell invasion
ENSG00000078043,PIAS2,sumo ligase activity,transcription coregulator activity,dna binding,androgen receptor signaling pathway,regulation of transcription,protein sumoylation
ENSG00000130779,CLIP1,microtubule binding,tubulin binding,mitotic cell cycle,positive regulation of microtubule polymerization,cytoplasmic microtubule organization,centrosome localization
ENSG00000007168,PAFAH1B1,platelet activating factor metabolic process,cell migration,establishment of centrosome localization,microtubule cytoskeleton organization,positive regulation of cytokine-mediated signaling pathway,lipid catabolic process
ENSG00000125931,CITED1,transcriptional coactivator activity,wnt signaling pathway,tgf-β signaling pathway,chromatin binding,cell differentiation,nucleocytoplasmic transport.
ENSG00000109971,HSPA8,protein folding chaperone,heat shock protein binding,regulation of protein stability,cellular response to stress,autophagy,ubiquitin protein ligase binding
,SEPT1,cell adhesion,cell migration,signal transduction,tumor progression,invasion,metastasis
ENSG00000136280,CCM2,endothelium development,angiogenesis,blood vessel development,cell-cell junction organization,protein binding,vasculature development
ENSG00000118689,FOXO3,tumor suppression,apoptosis,dna damage response,glucose homeostasis,oxidative stress response,immune regulation
ENSG00000070778,PTPN21,protein tyrosine phosphatase activity,chromatin remodeling,histone modification,cytoplasm localization,cytoskeleton localization,signal transduction
ENSG00000075651,PLD1,phospholipase d activity,phosphatidic acid,vesicle-mediated transport,chemotaxis,regulation of microvillus assembly,cellular signal transduction
ENSG00000145242,EPHA5,receptor protein-tyrosine kinase activity,ephrin receptor signaling pathway,fibroblast growth factor receptor signaling pathway,insulin receptor signaling pathway,cell surface receptor protein tyrosine kinase signaling pathway,collagen-activated tyrosine kinase receptor signaling pathway
ENSG00000152284,TCF7L1,wnt signaling pathway,dna-binding transcription factor activity,regulation of dna-templated transcription,chromatin organization,rna polymerase ii cis-regulatory region sequence-specific dna binding,protein binding
ENSG00000059728,MXD1,dna binding,transcriptional repressor activity,rna polymerase ii-specific dna binding,cell cycle regulation,protein dimerization,negative regulation of transcription
ENSG00000107295,SH3GL2,endocytosis,synaptic vesicle uncoating,blood-brain barrier permeability,neuron projection development,protein phosphorylation regulation,membrane trafficking
ENSG00000147010,SH3KBP1,sh3 domain binding,cell migration,cytoskeleton organization,apoptotic process,focal adhesion,cell-cell signaling
ENSG00000160999,SH2B2,sh2 domain binding,ras protein signal transduction,actin cytoskeleton organization,cytokine-mediated signaling pathway,intracellular signal transduction,antigen receptor-mediated signaling pathway
ENSG00000178188,SH2B1,signaling adaptor activity,protein binding,transmembrane receptor protein tyrosine kinase adaptor activity,positive regulation of mitotic nuclear division,regulation of smad protein signal transduction,lamellipodia assembly
ENSG00000196655,TRAPPC4,vesicle trafficking,copii vesicle coating,autophagy,endoplasmic reticulum to golgi transport,protein binding,tumor growth
ENSG00000196498,NCOR2,nuclear receptor binding,histone deacetylase binding,transcriptional corepressor activity,negative regulation of transcription,regulation of ketone metabolic process,chromatin binding
ENSG00000101144,BMP7,bmp receptor binding,cytokine activity,epithelial-to-mesenchymal transition,growth factor activity,negative regulation of nf-kappab transcription factor activity,positive regulation of bone mineralization
ENSG00000171243,SOSTDC1,bmp binding,wnt signaling pathway,negative regulation of cell fate commitment,epithelial cell fate commitment,extracellular space,tumor suppression
ENSG00000248333,CDK11B,cyclin-dependent protein serine/threonine kinase activity,protein phosphorylation,regulation of dna-templated transcription,apoptotic process,cell cycle progression,mrna processing
ENSG00000184937,WT1,dna-binding transcription factor activity,transcription cis-regulatory region binding,negative regulation of cell growth,organ development,developmental process,dna binding
ENSG00000169047,IRS1,insulin receptor binding,phosphotyrosine residue binding,phosphatidylinositol 3-kinase binding,positive regulation of insulin receptor signaling pathway,positive regulation of glucose metabolic process,cell population proliferation
ENSG00000071051,NCK2,sh3 domain-containing protein,cytoskeletal anchor activity,signaling adaptor activity,receptor tyrosine kinase binding,cell migration,positive regulation of actin filament polymerization
ENSG00000069399,BCL3,transcription coactivator activity,nf-κb signaling pathway,immune cell differentiation,protein binding,cell survival,inflammation regulation
ENSG00000037280,FLT4,vascular endothelial growth factor receptor activity,lymphangiogenesis,endothelial cell proliferation,positive regulation of cell migration,angiogenesis,platelet-derived growth factor alpha-receptor activity
ENSG00000150630,VEGFC,chemoattractant activity,growth factor activity,angiogenesis,lymphangiogenesis,positive regulation of cell proliferation,vascular endothelial growth factor receptor signaling pathway
ENSG00000124882,EREG,growth factor activity,receptor ligand activity,epidermal growth factor receptor binding,cell proliferation,angiogenesis,immune response modulation
ENSG00000131558,EXOC4,exocyst complex component,vesicle tethering,exocytosis,protein transport,regulation of macroautophagy,plasma membrane localization
ENSG00000180104,EXOC3,snare binding,vesicle tethering involved in exocytosis,exocytosis,protein transport,mitotic cytokinesis,cadherin binding
ENSG00000151725,CENPU,centromeric region,kinetochore complex,chromosome segregation,protein binding,microtubule attachment,genomic instability
ENSG00000160691,SHC1,receptor tyrosine kinase binding,adaptor protein activity,mapk cascade activation,positive regulation of cell proliferation,cell survival,epidermal growth factor receptor signaling
ENSG00000105701,FKBP8,peptidyl-prolyl cis-trans isomerase activity,rna polymerase ii ctd heptapeptide repeat p3/p6 isomerase activity,regulation of mitophagy,bmp signaling pathway,smoothened signaling pathway,protein folding chaperone
ENSG00000185591,SP1,transcription factor activity,dna binding,angiogenesis regulation,vascular endothelial cell proliferation,estrogen response,gene expression modulation
ENSG00000269335,IKBKG,nf-κb transcription factor activity,positive regulation of nf-κb signal transduction,inflammatory response,apoptotic process,transcriptional regulation,ubiquitin protein ligase binding
ENSG00000145431,PDGFC,platelet-derived growth factor receptor binding,positive regulation of cell migration,growth factor activity,cellular response to amino acid stimulus,positive regulation of phosphatidylinositol 3-kinase/protein kinase b signal transduction,extracellular region localization
ENSG00000141052,MYOCD,transcription coactivator activity,cardiac muscle cell differentiation,smooth muscle cell differentiation,positive regulation of cell population proliferation,negative regulation of cyclin-dependent protein serine/threonine kinase activity,chromatin organization
ENSG00000177565,TBL1XR1,transcriptional repression,beta-catenin binding,histone binding,chromatin organization,wnt signaling pathway regulation,nucleoplasm localization
ENSG00000101849,TBL1X,transcriptional co-repressor activity,chromatin binding,estrogen response,wnt signaling pathway,dna binding,histone binding
ENSG00000123159,GIPC1,g protein-coupled receptor signaling pathway,transforming growth factor beta receptor signaling pathway,regulation of synaptic plasticity,cytoskeletal organization,cell adhesion,signal transduction
ENSG00000058272,PPP1R12A,phosphatase regulator activity,cytoskeletal organization,cell cycle regulation,protein dephosphorylation,signal transduction,centrosome cycle
ENSG00000213639,PPP1CB,phosphatase activity,map kinase dephosphorylation,rna polymerase ii regulation,chromatin remodeling,cell division,focal adhesion
ENSG00000132604,TERF2,telomeric dna binding,chromosome protection,telomere capping,negative regulation of gene expression,telomere maintenance via telomerase,genome stability
ENSG00000099956,SMARCB1,chromatin remodeling,transcriptional regulation,dna binding,cell cycle control,tumor suppressor interaction,gene expression modulation
ENSG00000116604,MEF2D,dna-binding transcription factor activity,rna polymerase ii-specific dna binding,positive regulation of transcription by rna polymerase ii,histone deacetylase binding,cell differentiation,apoptotic process
ENSG00000099991,CABIN1,nucleosome assembly,chromatin organization,protein phosphatase inhibitor activity,cell surface receptor signaling pathway,protein binding,nucleoplasm localization
ENSG00000162337,LRP5,wnt receptor activity,bone development,angiogenesis,cell proliferation,apoptosis regulation,tumor progression
ENSG00000165197,VEGFD,vascular endothelial growth factor receptor binding,growth factor activity,angiogenesis,lymphangiogenesis,positive regulation of cell division,response to hypoxia
ENSG00000147526,TACC1,microtubule cytoskeleton organization,mitotic spindle organization,cell division,nuclear migration,dna-templated transcription,centrosome function
ENSG00000100592,DAAM1,actin cytoskeleton organization,wnt signaling pathway,planar cell polarity pathway,small gtpase binding,actin binding,plasma membrane localization
ENSG00000073584,SMARCE1,chromatin remodeling,dna binding,rna binding,transcription coactivator activity,positive regulation of cell differentiation,regulation of nucleotide-excision repair
ENSG00000073282,TP63,epithelial cell development,sequence-specific dna binding,transcription factor activity,protein tetramerization,mdm2/mdm4 family protein binding,dna damage binding
ENSG00000278114,MUC20,hepatocyte growth factor receptor signaling pathway,plasma membrane localization,mucin activity,cell-cell adhesion,glycosylation,tumor progression
ENSG00000106991,ENG,cell adhesion,angiogenesis,epithelial-mesenchymal transition,extracellular matrix organization,developmental signaling pathways,negative regulation of cell migration
ENSG00000115884,SDC1,syndecan-1 activity,receptor-mediated endocytosis,canonical wnt signaling pathway,positive regulation of extracellular exosome assembly,response to calcium ion,response to toxic substance
ENSG00000111664,GNB3,regulation of gene expression,signal transduction,glucose metabolic process,lipid metabolism,cholesterol metabolic process,g protein-coupled receptor signaling pathway
ENSG00000167083,GNGT2,g protein-coupled receptor signaling pathway,gtpase activity,signal transduction,phototransduction,heterotrimeric g-protein complex,plasma membrane localization
ENSG00000178573,MAF,dna binding,transcriptional regulation,gene expression,cell development,growth signaling,tumorigenesis
ENSG00000119335,SET,histone binding,histone modification (h3k4 trimethylation),chromatin binding,nucleosome assembly/disassembly,protein phosphatase inhibitor activity,dna-templated transcription regulation
ENSG00000173801,JUP,cell adhesion molecule binding,transcription coactivator activity,cadherin binding,angiogenesis,wnt signaling pathway,positive regulation of cell migration
ENSG00000096696,DSP,desmosome organization,intermediate filament cytoskeleton organization,epithelial cell-cell adhesion,adherens junction organization,regulation of heart rate by cardiac conduction,skin development
ENSG00000137834,SMAD6,transforming growth factor beta signaling,smad protein binding,negative regulation of cell proliferation,gene expression regulation,transcription regulator inhibitor activity,chromatin binding
ENSG00000183207,RUVBL2,dna helicase activity,chromatin organization,dna repair,regulation of transcription,wnt signaling pathway regulation,ribosome biogenesis
ENSG00000173511,VEGFB,vascular endothelial growth factor receptor binding,chemoattractant activity,sprouting angiogenesis,response to hypoxia,positive regulation of cell division,protein o-linked glycosylation
ENSG00000150907,FOXO1,dna-binding transcription factor activity,apoptosis regulation,cell cycle control,glucose homeostasis,insulin receptor signaling pathway,canonical wnt signaling pathway
ENSG00000184371,CSF1,macrophage colony-stimulating factor signaling pathway,monocyte differentiation,macrophage homeostasis,cell migration,immune evasion,angiogenesis
ENSG00000182578,CSF1R,macrophage colony-stimulating factor receptor activity,cell migration,immunosuppression,angiogenesis,cytokine-mediated signaling pathway,tumor microenvironment regulation
ENSG00000166888,STAT6,transcription factor activity,cytokine signaling pathway,t-helper cell differentiation,immunoglobulin production,mammary gland development,cell proliferation
ENSG00000173193,PARP14,nad+-dependent adp-ribosyltransferase activity,immune response modulation,interferon signaling pathway regulation,transcription corepressor activity,tyrosine phosphorylation of stat protein regulation,positive regulation of interleukin-4-mediated signaling pathway
ENSG00000137265,IRF4,immune system process,transcription factor activity,dna-binding,cytokine production,immunosuppression,t cell differentiation
ENSG00000050748,MAPK9,stress-activated protein kinase activity,apoptotic signaling pathway,protein phosphorylation,cellular response to stress,inflammatory response,positive regulation of gene expression
ENSG00000072736,NFATC3,dna-binding transcription factor activity,rna polymerase ii cis-regulatory region sequence-specific dna binding,positive regulation of apoptotic process,calcineurin-nfat signaling cascade,regulation of dna-templated transcription,transcription cis-regulatory region binding
ENSG00000163956,LRPAP1,ldl particle receptor binding,lipoprotein clearance regulation,receptor-mediated endocytosis,signal transduction modulation,amyloid-beta binding,extracellular region localization
ENSG00000169856,ONECUT1,dna-binding transcription factor activity,epithelial cell development,cell fate commitment,tgf-β signaling pathway regulation,pancreatic a cell differentiation,endocrine pancreas development
ENSG00000276971,TRPV6,calcium channel activity,calcium ion transport,transmembrane transport,ion transport domain-containing protein,parathyroid hormone secretion,plasma membrane localization
ENSG00000109332,UBE2D3,ubiquitin-conjugating enzyme activity,protein ubiquitination,dna repair,proteasome-mediated protein catabolic process,negative regulation of bmp signaling pathway,transcription regulation
ENSG00000137841,PLCB2,phospholipase c activity,g protein-coupled receptor signaling,intracellular calcium release,signal transduction,phosphatidylinositol metabolism,cancer-related signaling
ENSG00000163932,PRKCD,diacylglycerol-dependent serine/threonine kinase activity,apoptotic signaling pathway regulation,actin cytoskeleton organization,cell chemotaxis,negative regulation of insulin receptor signaling pathway,protein serine kinase activity
ENSG00000116106,EPHA4,ephrin receptor activity,cell adhesion,positive regulation of cell migration,receptor tyrosine kinase activity,signaling pathway involved in cancer development,negative regulation of neuron projection development
ENSG00000118260,CREB1,camp response element binding,positive regulation of transcription by rna polymerase ii,cellular response to growth factor stimulus,dna-binding transcription factor activity,response to hormone,cell differentiation
ENSG00000204628,RACK1,signaling adaptor activity,wnt signaling pathway,cell growth regulation,ribosome binding,protein phosphatase binding,apoptotic process
ENSG00000115306,SPTBN1,actin cytoskeleton organization,plasma membrane organization,protein localization to plasma membrane,regulation of smad protein signal transduction,cell junction formation,interaction with spectrin
ENSG00000177302,TOP3A,dna topoisomerase activity,dna topological change,single-stranded dna binding,homologous recombination,double-strand break repair,nucleus localization
ENSG00000197299,BLM,dna helicase activity,dna repair,dna replication,genome stability,double-strand break repair,cell cycle checkpoints
ENSG00000162772,ATF3,er unfolded protein response,transcriptional regulation (activation/repression),cellular stress response,dna-binding transcription factor,amino acid starvation response,apoptosis
ENSG00000108262,GIT1,gtpase activator activity,regulation of g protein-coupled receptor signaling pathway,inflammatory response modulation,regulation of cytokinesis,synaptic vesicle recycling,postsynapse localization
ENSG00000102606,ARHGEF7,rho guanine nucleotide exchange factor activity,lamellipdium assembly,positive regulation of fibroblast migration,ephrin receptor signaling pathway,negative regulation of microtubule nucleation,signal transduction
ENSG00000138039,LHCGR,g protein-coupled peptide receptor activity,luteinizing hormone receptor activity,adenylate cyclase-activating g protein-coupled receptor signaling pathway,positive regulation of hormone biosynthetic process,hormone-mediated signaling pathway,cellular response to luteinizing hormone stimulus
ENSG00000284901,RUVBL1,dna helicase activity,chromatin remodeling,transcription regulation,dna repair,cell cycle regulation,genome stability
ENSG00000183337,BCOR,ubiquitin-protein transferase activity,transcription corepressor activity,chromatin remodeling,negative regulation of dna-templated transcription,dna-binding transcription factor binding,rna polymerase ii transcription regulatory region sequence-specific dna binding
ENSG00000171450,CDK5R2,cyclin-dependent protein serine/threonine kinase activator activity,actin binding,lipid binding,regulation of cyclin-dependent protein serine/threonine kinase activity,calcium ion-dependent exocytosis,neuron projection
ENSG00000121022,COPS5,metal-dependent deubiquitinase activity,protein neddylation,transcription coactivator activity,regulation of apoptotic process,chromatin,cop9 signalosome
ENSG00000154473,BUB3,mitotic spindle assembly checkpoint signaling,chromosome segregation,kinetochore,protein binding,centromeric region,cell division
ENSG00000169679,BUB1,mitotic spindle assembly checkpoint signaling,chromosome segregation,sister chromatid cohesion,histone kinase activity,centromeric region,protein binding
ENSG00000164342,TLR3,dsrna recognition,viral infection detection,pro-inflammatory cytokine production,interferon signaling,antiviral response,tumor immunosurveillance
ENSG00000127666,TICAM1,tlr signaling,cytokine production,inflammatory response,autophagy regulation,immune evasion,tumor microenvironment modulation
ENSG00000171552,BCL2L1,negative regulation of apoptosis,mitochondrial membrane permeability,regulation of intrinsic apoptotic signaling pathway,defense response to virus,cellular response to gamma radiation,regulation of protein localization to plasma membrane
ENSG00000069966,GNB5,g protein-coupled receptor signaling pathway,gtpase activator activity,signal transduction,protein binding,synapse,plasma membrane localization
ENSG00000131788,PIAS3,sumo ligase activity,protein sumoylation,transcription regulation,tnf signaling pathway,osteoclast differentiation,gene expression modulation
ENSG00000282130,NSMCE3,dna repair via homologous recombination,telomere maintenance,chromatin looping,transcriptional regulation,cellular response to radiation,protein sumoylation
ENSG00000101412,E2F1,transcription factor activity,dna binding,cell cycle regulation,apoptotic process,dna-templated transcription,tumor suppressor function
ENSG00000170962,PDGFD,platelet-derived growth factor receptor binding,positive regulation of fibroblast proliferation,positive regulation of cell migration,platelet-derived growth factor receptor signaling pathway,positive regulation of phosphatidylinositol 3-kinase/protein kinase b signal transduction,growth factor activity
ENSG00000134954,ETS1,dna-binding transcription factor activity,transcriptional regulation,angiogenesis,immune evasion,sequence-specific dna binding,rna polymerase ii-specific dna-binding transcription factor binding
ENSG00000161888,SPC24,microtubule binding,chromosome segregation,kinetochore assembly,cell division,centromeric region,nucleoplasm
ENSG00000080986,NDC80,microtubule binding,kinetochore adaptor activity,mitotic cell cycle,chromosome segregation,spindle assembly checkpoint signaling,centrosome duplication
ENSG00000185737,NRG3,receptor tyrosine kinase binding,erbb4 signaling pathway,regulation of cell growth,intracellular signal transduction,chemorepellent activity,synapse assembly
ENSG00000182957,SPATA13,guanyl-nucleotide exchange factor activity,protein binding,cell migration,filopodium assembly,lamellipodium assembly,plasma membrane localization
ENSG00000112062,MAPK14,stress-activated protein kinase signaling cascade,p38mapk cascade,dna damage response,inflammation regulation,cytokine production,angiogenesis
ENSG00000131196,NFATC1,calcineurin-nfat signaling pathway,transcriptional regulation,dna binding,immune cell activation,transforming growth factor beta response,tumor development
ENSG00000081189,MEF2C,transcription factor activity,dna binding,cell differentiation,muscle cell fate determination,mapk cascade regulation,neuron development
ENSG00000170289,CNGB3,cng ion channel activity,calcium transport,signal transduction,monoatomic ion transmembrane transport,photoreceptor outer segment localization,intracellular cyclic nucleotide binding
ENSG00000144191,CNGA3,cyclic nucleotide-gated cation channel activity,intracellular cyclic nucleotide activated cation channel activity,signal transduction,calcium channel activity,sodium channel activity,plasma membrane localization
ENSG00000105221,AKT2,protein serine/threonine kinase activity,regulation of cell cycle,positive regulation of cell migration,insulin receptor signaling pathway,glucose metabolic process,plasma membrane localization
ENSG00000135547,HEY2,dna-binding transcription factor activity,negative regulation of gene expression,regulation of notch signaling pathway,cardiac muscle development,tumor suppression,none
ENSG00000133216,EPHB2,receptor tyrosine kinase activity,axon guidance receptor activity,cell migration,cell proliferation,angiogenesis,inflammatory response regulation
ENSG00000157933,SKI,transcriptional repression,smad protein binding,tgf-β signaling regulation,histone deacetylase inhibitor activity,cell growth and differentiation,dna-binding transcription factor activity
ENSG00000150593,PDCD4,apoptosis regulation,tumor suppression,negative regulation of proliferation,protein binding,rna binding,inflammatory response modulation
ENSG00000196961,AP2A1,clathrin adaptor activity,receptor-mediated endocytosis,protein-containing complex binding,intracellular protein transport,signaling molecule internalization,tumor cell proliferation
ENSG00000161203,AP2M1,clathrin adaptor activity,receptor internalization,vesicle budding from membrane,protein transport,regulation of vesicle size,positive regulation of synaptic vesicle endocytosis
ENSG00000147044,CASK,histone kinase activity,synaptic vesicle exocytosis,neurexin binding,calcium ion import,cell adhesion,chromatin remodeling
ENSG00000158458,NRG2,growth factor activity,erbb4 signaling pathway,intracellular signal transduction,signal transduction,nervous system development,plasma membrane localization
ENSG00000188130,MAPK12,map kinase activity,protein serine/threonine kinase activity,signal transduction,regulation of cell cycle,cellular response to stress,dna damage response
ENSG00000101400,SNTA1,plasma membrane localization,sodium channel regulator activity,protein binding,cytoskeleton,cell adhesion,signal transduction
ENSG00000186625,KATNA1,microtubule severing,cell division,microtubule cytoskeleton organization,spindle pole,mitotic spindle,cytoskeleton
ENSG00000125538,IL1B,cytokine activity,interleukin-1 receptor binding,positive regulation of cell migration,positive regulation of vascular endothelial growth factor production,positive regulation of transcription by rna polymerase ii,extrinsic apoptotic signaling pathway in absence of ligand
ENSG00000097007,ABL1,tyrosine kinase activity,dna repair,cytoskeletal remodeling,cell migration,erk1 and erk2 cascade,angiogenesis
ENSG00000187555,USP7,deubiquitinase activity,p53 binding,dna repair,protein stability regulation,cell cycle regulation,immune response
ENSG00000206279,DAXX,transcriptional regulation,chromatin organization,apoptosis regulation,dna damage response,protein phosphorylation,p53 binding
ENSG00000061273,HDAC7,histone deacetylase activity,chromatin organization,regulation of gene expression,cell growth,apoptosis,tumorigenesis
ENSG00000130726,TRIM28,chromatin binding,transcriptional repression,dna repair,epigenetic programming,rna silencing,protein sumoylation
ENSG00000144485,HES6,transcriptional repression,dna binding,rna polymerase ii regulation,cell differentiation,anterior/posterior patterning,nucleus localization
ENSG00000123124,WWP1,ubiquitin-protein transferase activity,negative regulation of dna-templated transcription,protein catabolic process,signal transduction,plasma membrane localization,cytoplasm localization
ENSG00000138755,CXCL9,chemokine activity,cxcr3 chemokine receptor binding,neutrophil chemotaxis,inflammatory response,immune response,cell-cell signaling
ENSG00000179348,GATA2,zinc ion binding,dna binding,transcription factor activity,cell fate determination,angiogenesis,hematopoietic progenitor cell differentiation
ENSG00000164362,TERT,telomerase activity,telomere maintenance,angiogenesis,cellular senescence evasion,dna replication,rna-templated transcription
ENSG00000044115,CTNNA1,cadherin binding,adherens junction,cell-cell adhesion,extrinsic apoptotic signaling pathway,integrin-mediated signaling pathway,actin filament binding
ENSG00000068903,SIRT2,histone deacetylase activity,histone h3k56 deacetylation,microtubule stabilization,apoptosis regulation,metabolic pathway modulation,cell cycle regulation
ENSG00000253293,HOXA10,homeobox protein,transcription factor activity,dna-binding,rna polymerase ii cis-regulatory region sequence-specific dna binding,uterus development,hormone response
ENSG00000121671,CRY2,circadian rhythm regulation,blue light signaling pathway,dna binding,transcriptional regulation,nuclear localization,protein-protein interactions
ENSG00000072803,FBXW11,ubiquitin-protein transferase activity,protein binding,negative regulation of nf-kappab signal transduction,protein degradation,scf-dependent proteasomal ubiquitin-dependent protein catabolic process,cell cycle control
ENSG00000184481,FOXO4,transcription factor activity,dna binding,cell cycle regulation,dna damage response,oxidative stress response,angiogenesis inhibition
ENSG00000160014,CALM3,calcium ion binding,protein serine/threonine kinase activator activity,regulation of cell communication,g protein-coupled receptor signaling pathway,muscle contraction,cell cycle regulation
ENSG00000172020,GAP43,axon guidance,filopodium assembly,cell migration,synapse formation,response to stimuli,cell differentiation
ENSG00000113712,CSNK1A1,histone kinase activity,cell cycle regulation,chromosome segregation,wnt signaling pathway,mitosis regulation,dna repair
ENSG00000100567,PSMA3,proteasome complex,ubiquitin-dependent protein catabolic process,protein binding,alpha-subunit complex,cytosol,nuclear location
ENSG00000126561,STAT5A,cytokine-mediated signaling pathway,dna binding,transcription factor activity,cell growth,regulation of gene expression,signal transduction
ENSG00000092820,EZR,actin cytoskeleton organization,plasma membrane localization,nf-kappab signaling,microvillus assembly,cell shape regulation,signaling cascade modulation
ENSG00000065717,TLE2,transcription corepressor activity,negative regulation of dna-templated transcription,wnt signaling pathway,dna-templated transcription,protein binding,focal adhesion
ENSG00000120798,NR2C1,dna-binding transcription factor activity,nuclear receptor activity,sequence-specific dna binding,regulation of dna-templated transcription,steroid hormone receptor signaling pathway,chromatin
ENSG00000075711,DLG1,cytoskeletal protein binding,ionotropic glutamate receptor binding,negative regulation of g1/s transition of mitotic cell cycle,establishment or maintenance of epithelial cell apical/basal polarity,protein kinase binding,cell-cell adhesion
ENSG00000253729,PRKDC,dna-dependent protein kinase activity,double-strand break repair via nonhomologous end joining,v(d)j recombination,cellular response to stress,protein serine/threonine kinase activity,histone h3s57 kinase activity
ENSG00000152457,DCLRE1C,dna double-strand break repair,non-homologous end joining,endonuclease activity,exonuclease activity,genomic instability,tumor suppressor
ENSG00000288401,CTTN,actin cytoskeleton organization,lammelipodium formation,focal adhesion assembly,cell motility,endocytosis,signal transduction
ENSG00000131910,NR0B2,transcriptional repression,glucose metabolism,circadian regulation,nuclear receptor binding,dna-templated transcription,cholesterol metabolic process
ENSG00000185950,IRS2,insulin receptor binding,phosphatidylinositol 3-kinase activator activity,positive regulation of glucose metabolic process,cell proliferation,negative regulation of b cell apoptotic process,glucose metabolic process
ENSG00000140044,JDP2,dna-binding transcription factor activity,histone deacetylase binding,chromatin remodeling,negative regulation of transcription by rna polymerase ii,rna polymerase ii cis-regulatory region sequence-specific dna binding,sequence-specific double-stranded dna binding
ENSG00000124440,HIF3A,hypoxia response,angiogenesis,dna-templated transcription regulation,apoptotic process regulation,protein dimerization activity,transcription factor activity
ENSG00000169071,ROR2,wnt-protein binding,cell surface receptor protein tyrosine kinase signaling pathway,positive regulation of cell migration,fibroblast growth factor receptor signaling pathway,ephrin receptor signaling pathway,protein tyrosine kinase activity
